capability_id,capability_name,source_evidenced,service_evidenced,endpoint_evidenced,real_data_evidenced,calculation_evidenced,test_evidenced,ui_evidenced,runtime_evidenced,passed_dimension_count,total_dimension_count,remaining_gaps,recalculated_status,priority,existing_coverage_state,data_state,last_verified_at
CAP-9A22FC96CE2A,Evaluate L13 Quality Stack,true,false,false,true,true,true,false,false,4,7,SERVICE|ENDPOINT|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-1D1AD9752E92,Evaluate L14 Risk Governance,true,false,false,true,true,true,false,false,4,7,SERVICE|ENDPOINT|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-344E17716BB9,Evaluate L15 Final Decision,true,false,false,true,true,true,false,false,4,7,SERVICE|ENDPOINT|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-0AB187B5D320,Evaluate L16 Scenario Alerts,true,false,false,true,true,true,false,false,4,7,SERVICE|ENDPOINT|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-D23D3D3D1D06,Evaluate L4 Cot Manager,true,false,false,true,true,true,false,false,4,7,SERVICE|ENDPOINT|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-4F8F0E4D1785,Evaluate Market Positioning,true,false,false,true,false,true,false,false,3,7,SERVICE|ENDPOINT|CALCULATION|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,SOURCE_IDENTIFIED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-20A8CAD9D6A1,Execution Webhook Bridge,true,false,false,true,true,true,false,false,4,7,SERVICE|ENDPOINT|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,SOURCE_IDENTIFIED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-4B97F41DF526,Feature Gate,true,true,false,true,false,true,false,false,4,7,ENDPOINT|CALCULATION|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,SERVICE_CONNECTED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-4B44E1521757,Find Quality,true,false,true,true,false,true,false,false,4,7,SERVICE|CALCULATION|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,SOURCE_IDENTIFIED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-B9C3A591EABA,Find Quality,true,false,true,true,false,true,false,false,4,7,SERVICE|CALCULATION|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,SOURCE_IDENTIFIED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-F1DC3D02D328,Find Users Table,true,true,false,true,true,true,false,false,5,7,ENDPOINT|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-EAFDBC235B37,Format Market Timestamp,true,false,false,true,true,true,true,false,5,7,SERVICE|ENDPOINT,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_LIVE,2026-08-01T11:05:40.796869+00:00
CAP-3836195F0EC6,Forward To Trial Gateway,true,true,false,true,true,true,false,false,5,7,ENDPOINT|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-571585E11A87,Gateway Auth Me,true,true,false,true,true,true,false,false,5,7,ENDPOINT|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-3A7CE980BBA5,Get Authority Signs,true,false,false,true,false,true,false,false,3,7,SERVICE|ENDPOINT|CALCULATION|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,SOURCE_IDENTIFIED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-793DD4598CE0,Get Market Payload,true,true,false,true,true,true,false,false,5,7,ENDPOINT|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,SERVICE_CONNECTED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-DC15995EDA27,Get Market Positioning,true,false,false,true,false,true,false,false,3,7,SERVICE|ENDPOINT|CALCULATION|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,SOURCE_IDENTIFIED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-6DCB180A7F39,Get User By Email,true,true,true,true,true,true,false,false,6,7,UI,PARTIALLY_EVIDENCED,P3_UI,UI_PARTIAL,REAL_SNAPSHOT,2026-07-31T22:08:07Z
CAP-ED125A196CA8,Get User By Id,true,true,true,true,true,true,false,false,6,7,UI,PARTIALLY_EVIDENCED,P3_UI,UI_PARTIAL,REAL_SNAPSHOT,2026-07-31T22:08:07Z
CAP-9F0C0925830C,Get User Counts,true,true,false,true,true,true,false,false,5,7,ENDPOINT|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-151D33E801FF,Govern Decision Output,true,false,false,true,true,true,false,false,4,7,SERVICE|ENDPOINT|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-399F19D9DFDF,Governance Mode Public,true,true,false,true,true,true,false,false,5,7,ENDPOINT|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,SERVICE_CONNECTED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-047A94BA516E,Guard Decision Output,true,true,false,true,false,true,false,false,4,7,ENDPOINT|CALCULATION|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,SERVICE_CONNECTED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-6B497F45D014,Init,true,false,false,true,false,true,false,false,3,7,SERVICE|ENDPOINT|CALCULATION|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,SOURCE_IDENTIFIED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-6C1350BBA4A7,Init,true,false,false,true,false,true,false,false,3,7,SERVICE|ENDPOINT|CALCULATION|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-546C65CAA1A3,Insert User,true,true,false,true,true,true,false,false,5,7,ENDPOINT|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-429E344E9B10,Install Ndsp Decision Governance,true,false,false,true,true,true,false,false,4,7,SERVICE|ENDPOINT|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-CBBAC7D35B02,L9 Horizon Structure,true,false,false,true,false,true,false,false,3,7,SERVICE|ENDPOINT|CALCULATION|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,SOURCE_IDENTIFIED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-19318F0DAA6E,Layer Orchestrator,true,false,false,true,true,true,false,false,4,7,SERVICE|ENDPOINT|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-575CCF623BA1,Legacy Structure.Test,true,false,false,true,false,true,false,false,3,7,SERVICE|ENDPOINT|CALCULATION|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,SOURCE_IDENTIFIED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-9CE3E0097964,Legacy Structure.Test,true,false,false,true,false,true,false,false,3,7,SERVICE|ENDPOINT|CALCULATION|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,SOURCE_IDENTIFIED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-0FC1797C1FB1,Load Governance,true,false,false,true,true,true,false,false,4,7,SERVICE|ENDPOINT|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-74877E98A816,Load Governance Mode,true,true,false,true,true,true,false,false,5,7,ENDPOINT|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,SERVICE_CONNECTED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-714A781C2444,Load Orchestrator,true,true,true,true,true,true,false,false,6,7,UI,PARTIALLY_EVIDENCED,P3_UI,UI_PARTIAL,REAL_SNAPSHOT,2026-07-31T22:08:07Z
CAP-2885DFC3A9EA,Log Decision,true,true,false,true,true,true,false,false,5,7,ENDPOINT|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,SERVICE_CONNECTED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-793E22D57579,Macro Quality Stack Effect,true,false,false,true,false,true,false,false,3,7,SERVICE|ENDPOINT|CALCULATION|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,SOURCE_IDENTIFIED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-5C75E2FE3A98,Make Decision Id,true,false,true,true,true,true,false,false,5,7,SERVICE|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-29DA9A6A11F0,Manual Cot Provider,true,false,false,true,false,true,false,false,3,7,SERVICE|ENDPOINT|CALCULATION|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-77818ECC2F15,Market Positioning,true,false,false,true,false,true,false,false,3,7,SERVICE|ENDPOINT|CALCULATION|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,SOURCE_IDENTIFIED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-4788CB6BD13A,Market Positioning Status,true,false,false,true,false,true,false,false,3,7,SERVICE|ENDPOINT|CALCULATION|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,SOURCE_IDENTIFIED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-E7F5980E3D93,Market Service,true,false,false,true,false,true,true,false,4,7,SERVICE|ENDPOINT|CALCULATION,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-045CDA0A73DF,Narrative Engine,true,false,false,true,false,true,false,false,3,7,SERVICE|ENDPOINT|CALCULATION|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-2AB7983B84B5,Ndsp 16 Layers,true,true,false,true,false,true,false,false,4,7,ENDPOINT|CALCULATION|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,DISCOVERY_REQUIRED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-541E221FDE39,Ndsp Admin Key From Req,true,false,true,true,true,true,false,false,5,7,SERVICE|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-498E4FD1C421,Ndsp Admin Ok,true,false,true,true,true,true,false,false,5,7,SERVICE|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-40BEBA7E4C4F,Ndsp Admin User Ops,true,true,false,true,false,true,false,false,4,7,ENDPOINT|CALCULATION|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,DISCOVERY_REQUIRED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-978D970F265C,Ndsp Alert Audit,true,true,false,true,true,true,false,false,5,7,ENDPOINT|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-F73757D671A4,Ndsp Auth Core Clean,true,true,false,true,false,true,false,false,4,7,ENDPOINT|CALCULATION|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,DISCOVERY_REQUIRED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-7504DEC77825,Ndsp Bot Execution,true,true,false,true,false,true,false,false,4,7,ENDPOINT|CALCULATION|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,DISCOVERY_REQUIRED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-EBD64BBF9712,Ndsp Build Otp Auth Uri,true,false,true,true,true,true,false,false,5,7,SERVICE|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-98594541698F,Ndsp Business Ops,true,true,false,true,false,true,false,false,4,7,ENDPOINT|CALCULATION|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,DISCOVERY_REQUIRED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-C2F2BCB1164C,Ndsp Canonical Live Runtime V30,true,true,false,true,false,true,false,false,4,7,ENDPOINT|CALCULATION|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,DISCOVERY_REQUIRED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-21ECD3B6E0D3,Ndsp Canonical Live Runtime V33,true,true,false,true,false,true,false,false,4,7,ENDPOINT|CALCULATION|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,DISCOVERY_REQUIRED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-102062CC9F49,Ndsp Change Password Gateway,true,true,false,true,false,true,false,false,4,7,ENDPOINT|CALCULATION|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,DISCOVERY_REQUIRED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-97112AE5ED8B,Ndsp Commercial Auth Payment Staging,true,true,false,true,false,true,false,false,4,7,ENDPOINT|CALCULATION|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,DISCOVERY_REQUIRED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-A49CDCFF7C02,Ndsp Completed Decision,true,true,false,true,false,true,false,false,4,7,ENDPOINT|CALCULATION|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,DISCOVERY_REQUIRED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-50438E70B54F,Ndsp Completed Decisions Evidence V35,true,true,false,true,false,true,false,false,4,7,ENDPOINT|CALCULATION|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,DISCOVERY_REQUIRED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-559BFA960608,Ndsp Completed Decisions History V36,true,true,false,true,false,true,false,false,4,7,ENDPOINT|CALCULATION|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,DISCOVERY_REQUIRED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-A231C4D75E0C,Ndsp Create Otp Auth Url,true,false,true,true,true,true,false,false,5,7,SERVICE|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-4F0B75AAC48C,Ndsp Ctl 001 Workspace Identity,true,true,false,true,false,true,false,false,4,7,ENDPOINT|CALCULATION|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,DISCOVERY_REQUIRED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-8F2A33B96CD7,Ndsp Current User Display,true,true,false,true,false,true,false,false,4,7,ENDPOINT|CALCULATION|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,DISCOVERY_REQUIRED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-DD2EA6FDA5D8,Ndsp Decision Governance Core,true,true,false,true,false,true,false,false,4,7,ENDPOINT|CALCULATION|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,DISCOVERY_REQUIRED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-E3FE8FA9E536,Ndsp Decision Package V1,true,true,false,true,false,true,false,false,4,7,ENDPOINT|CALCULATION|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,DISCOVERY_REQUIRED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-6D3062BEB048,Ndsp Live Market Adapter,true,true,false,true,true,true,false,false,5,7,ENDPOINT|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_LIVE,2026-08-01T11:05:40.796869+00:00
CAP-2CD14474428C,Ndsp Market Data Bridge V2,true,true,false,true,false,true,false,false,4,7,ENDPOINT|CALCULATION|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,DISCOVERY_REQUIRED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-423A14E667A6,Ndsp News Ticker,true,true,false,true,false,true,false,false,4,7,ENDPOINT|CALCULATION|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,DISCOVERY_REQUIRED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-856006E91456,Ndsp Platform Gateway 9002,true,true,false,true,false,true,false,false,4,7,ENDPOINT|CALCULATION|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,DISCOVERY_REQUIRED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-0066A47FF328,Ndsp Public Decision Quality,true,false,true,true,false,true,false,false,4,7,SERVICE|CALCULATION|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,SOURCE_IDENTIFIED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-02AC4C12E6F4,Ndsp Public Summary V548,true,true,false,true,false,true,false,false,4,7,ENDPOINT|CALCULATION|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,DISCOVERY_REQUIRED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-D38B6F09E3C9,Ndsp Quality Live Nmp Wrapper,true,true,false,true,false,true,false,false,4,7,ENDPOINT|CALCULATION|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,DISCOVERY_REQUIRED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-75332A37EEA5,Ndsp Read Admin Action Key,true,false,true,true,true,true,false,false,5,7,SERVICE|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-6C85E57F2482,Ndsp Registration Consent V42,true,true,false,true,false,true,false,false,4,7,ENDPOINT|CALCULATION|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,DISCOVERY_REQUIRED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-F7E8B7536496,Ndsp Restore Governance Keys,true,false,false,true,true,true,false,false,4,7,SERVICE|ENDPOINT|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-95CC41040BDF,Ndsp Restore Mandatory Governance,true,false,false,true,true,true,false,false,4,7,SERVICE|ENDPOINT|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-48E363203012,Ndsp Tf Quality,true,true,true,true,true,true,false,false,6,7,UI,PARTIALLY_EVIDENCED,P3_UI,SERVICE_CONNECTED,REAL_SNAPSHOT,2026-07-31T22:08:07Z
CAP-8F62216C7937,Ndsp Ui Bridge Api,true,true,false,true,false,true,false,false,4,7,ENDPOINT|CALCULATION|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,DISCOVERY_REQUIRED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-C887E550660D,Ndsp V1 Public Data Quality,true,true,true,true,true,true,false,false,6,7,UI,PARTIALLY_EVIDENCED,P3_UI,SERVICE_CONNECTED,REAL_SNAPSHOT,2026-07-31T22:08:07Z
CAP-B519831DD104,Ndsp V201 Report Age Days,true,true,true,true,true,true,false,false,6,7,UI,PARTIALLY_EVIDENCED,P3_UI,UI_PARTIAL,REAL_SNAPSHOT,2026-07-31T22:08:07Z
CAP-FA2F2A8AA5C9,Ndsp V3 Portal Gateway,true,true,false,true,false,true,false,false,4,7,ENDPOINT|CALCULATION|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,DISCOVERY_REQUIRED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-C2C16369E0B6,Ndsp V52 Contract,true,true,false,true,false,true,false,false,4,7,ENDPOINT|CALCULATION|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,DISCOVERY_REQUIRED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-0B34CF6B3DD7,Ndsp V53 Bridge,true,true,false,true,false,true,false,false,4,7,ENDPOINT|CALCULATION|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,DISCOVERY_REQUIRED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-E62FA2E1D004,Ndspdecision Governance Middleware,true,false,false,true,true,true,false,false,4,7,SERVICE|ENDPOINT|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-55B47C91DF6D,Ndsptrial Activation Guard Middleware,true,false,false,true,true,true,false,false,4,7,SERVICE|ENDPOINT|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-EF54BFEEB974,Nmp Lab Engine,true,false,false,true,true,true,false,false,4,7,SERVICE|ENDPOINT|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,SOURCE_IDENTIFIED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-EAF0F47E923D,Normalize Risk Without False Pause,true,true,false,true,false,true,false,false,4,7,ENDPOINT|CALCULATION|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,SERVICE_CONNECTED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-54BED56B7320,Normalize User,true,true,false,true,true,true,false,false,5,7,ENDPOINT|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-1D6433FFEA50,Normalized Decision Plan,true,true,true,true,true,true,false,false,6,7,UI,PARTIALLY_EVIDENCED,P3_UI,UI_PARTIAL,REAL_SNAPSHOT,2026-07-31T22:08:07Z
CAP-423A0277D2B0,Parse Quality,true,true,false,true,true,true,false,false,5,7,ENDPOINT|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,SERVICE_CONNECTED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-08E20E709D83,Path Needs Governance,true,false,false,true,true,true,false,false,4,7,SERVICE|ENDPOINT|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-B6D6412125A9,Pick Admin Key,true,false,true,true,true,true,false,false,5,7,SERVICE|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-E4F9CD5311CA,Pick Market Timestamp,true,false,false,true,true,true,true,false,5,7,SERVICE|ENDPOINT,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_LIVE,2026-08-01T11:05:40.796869+00:00
CAP-AC57AF196812,Public Decision Quality,true,false,true,true,false,true,false,false,4,7,SERVICE|CALCULATION|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,SOURCE_IDENTIFIED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-72FE4FA915D8,Quality Grade,true,false,false,true,false,true,false,false,3,7,SERVICE|ENDPOINT|CALCULATION|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,SOURCE_IDENTIFIED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-02136C1E6984,Quality Labels,true,true,true,true,true,true,false,false,6,7,UI,PARTIALLY_EVIDENCED,P3_UI,SERVICE_CONNECTED,REAL_SNAPSHOT,2026-07-31T22:08:07Z
CAP-4A426C29FEC9,Quality Live,true,true,true,true,true,true,false,false,6,7,UI,PARTIALLY_EVIDENCED,P3_UI,SERVICE_CONNECTED,REAL_SNAPSHOT,2026-07-31T22:08:07Z
CAP-08273C63D4D2,Quality Result,true,false,false,true,false,true,false,false,3,7,SERVICE|ENDPOINT|CALCULATION|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,SOURCE_IDENTIFIED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-2550A9AE98FE,Render Trials,true,false,false,true,true,true,false,false,4,7,SERVICE|ENDPOINT|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_LIVE,2026-08-01T11:05:40.796869+00:00
CAP-E5A863D04011,Report File Path,true,false,false,true,true,true,false,false,4,7,SERVICE|ENDPOINT|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_LIVE,2026-08-01T11:05:40.796869+00:00
CAP-212E6DC3A3DB,Require Admin,true,false,true,true,true,true,false,false,5,7,SERVICE|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-24B10225D49C,Require Admin,true,false,true,true,true,true,false,false,5,7,SERVICE|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-43DC89894352,Require Admin,true,false,true,true,true,true,false,false,5,7,SERVICE|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-996E29239712,Require Admin,true,true,true,false,false,true,false,false,4,7,REAL_DATA|CALCULATION|UI,PARTIALLY_EVIDENCED,P1_HIGH,UI_PARTIAL,UNKNOWN,2026-07-31T22:08:07Z
CAP-5DA08FFCB1E8,Requires Decision Access,true,true,false,true,true,true,false,false,5,7,ENDPOINT|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-B9DDB970C292,Resolve Cot Asset Mapping,true,false,false,true,false,true,false,false,3,7,SERVICE|ENDPOINT|CALCULATION|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-2ED1FB8B8919,Restore Decision From Layers If False Neutral,true,true,false,true,false,true,false,false,4,7,ENDPOINT|CALCULATION|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,SERVICE_CONNECTED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-119888657162,Row To Decision,true,false,true,true,true,true,false,false,5,7,SERVICE|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
