batch_id,capability_id,capability_name,p0_signature,service_required,endpoint_required,real_data_required,service_evidence_found,endpoint_evidence_found,real_data_evidence_found,candidate_count,selected_evidence_paths,machine_closed,human_confirmation_required
B15_SERVICE_ONLY,CAP-22453668AACA,Telegram Routing V2,SERVICE_ONLY,true,false,false,true,true,true,381,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,true,true
B15_SERVICE_ONLY,CAP-29DCBEF0D49C,Ndsp Nowpayments,SERVICE_ONLY,true,false,false,true,true,true,401,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,true,true
B15_SERVICE_ONLY,CAP-329C5FE62399,Nowpayments Create Alias,SERVICE_ONLY,true,false,false,true,true,true,367,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,true,true
B15_SERVICE_ONLY,CAP-3F820FC0AC86,Ndsp User Portal Final Experience V1 One Script,SERVICE_ONLY,true,false,false,true,true,true,371,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,true,true
B15_SERVICE_ONLY,CAP-3F9549B2B851,User Operational Compat,SERVICE_ONLY,true,false,false,true,true,true,408,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,true,true
B15_SERVICE_ONLY,CAP-425426D4A96B,User Operational Compat,SERVICE_ONLY,true,false,false,true,true,true,351,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,true,true
B15_SERVICE_ONLY,CAP-4515D5FBBBF3,Framework Adapter,SERVICE_ONLY,true,false,false,true,true,true,339,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,true,true
B15_SERVICE_ONLY,CAP-45BEE5E5B9D6,Telegram Routing V2,SERVICE_ONLY,true,false,false,true,true,true,384,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,true,true
B15_SERVICE_ONLY,CAP-461745E841AB,Ndsp Trial Info,SERVICE_ONLY,true,false,false,true,true,true,349,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,true,true
B15_SERVICE_ONLY,CAP-48F24BF885D7,User Operational Compat,SERVICE_ONLY,true,false,false,true,true,true,378,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,true,true
