capability_id,capability_name,source_path,source_verified,runtime_service_declared,runtime_service_match,runtime_service_status,endpoint_contract,endpoint_status,successful_probe_url,data_state,real_data_verified,calculation_verified,test_evidence,test_verified,ui_evidence,ui_verified,runtime_verified,missing_evidence,unsafe_methods_not_executed
CAP-E3FE8FA9E536,Ndsp Decision Package V1,{ path=/opt/ndsp-decision-package-v1/venv/bin/uvicorn ; argv[]=/opt/ndsp-decision-package-v1/venv/bin/uvicorn app:app --host 127.0.0.1 --port 9061 ; ignore_errors=no ; start_time=[n/a] ; stop_time=[n/a] ; pid=0 ; code=(null) ; status=0/0 },false,ndsp-decision-package-v1.service,ndsp-decision-package-v1.service,ACTIVE,DISCOVERY_REQUIRED,NO_CONTRACT,,UNKNOWN,false,false,,false,,false,false,SOURCE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,
CAP-6D3062BEB048,Ndsp Live Market Adapter,backend/ndsp_live_market_adapter.cjs,false,ndsp-live-market-adapter.service,ndsp-live-market-adapter.service,ACTIVE,DISCOVERY_REQUIRED,NO_CONTRACT,,REAL_LIVE,true,true,,false,,false,false,SOURCE|ENDPOINT|TEST|UI,
CAP-2CD14474428C,Ndsp Market Data Bridge V2,{ path=/usr/bin/python3 ; argv[]=/usr/bin/python3 /opt/ndsp-market-data-bridge-v2/bridge.py ; ignore_errors=no ; start_time=[n/a] ; stop_time=[n/a] ; pid=0 ; code=(null) ; status=0/0 },false,ndsp-market-data-bridge-v2.service,ndsp-market-data-bridge-v2.service,ACTIVE,DISCOVERY_REQUIRED,NO_CONTRACT,,UNKNOWN,false,false,,false,,false,false,SOURCE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,
CAP-423A14E667A6,Ndsp News Ticker,{ path=/usr/bin/node ; argv[]=/usr/bin/node /opt/ndsp-news-ticker/server.js ; ignore_errors=no ; start_time=[n/a] ; stop_time=[n/a] ; pid=0 ; code=(null) ; status=0/0 },false,ndsp-news-ticker.service,ndsp-news-ticker.service,ACTIVE,DISCOVERY_REQUIRED,NO_CONTRACT,,UNKNOWN,false,false,,false,,false,false,SOURCE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,
CAP-856006E91456,Ndsp Platform Gateway 9002,{ path=/usr/bin/python3 ; argv[]=/usr/bin/python3 /opt/ndsp-platform-gateway-9002/app.py ; ignore_errors=no ; start_time=[n/a] ; stop_time=[n/a] ; pid=0 ; code=(null) ; status=0/0 },false,ndsp-platform-gateway-9002.service,ndsp-platform-gateway-9002.service,ACTIVE,DISCOVERY_REQUIRED,NO_CONTRACT,,UNKNOWN,false,false,,false,,false,false,SOURCE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,
CAP-0066A47FF328,Ndsp Public Decision Quality,backend/app/api/ndsp_public_quality_unique.py,false,DISCOVERY_REQUIRED,,NOT_FOUND,GET /api/ndsp/public/decision-quality|GET /api/ndsp/public/decision-quality,RESPONSIVE,http://127.0.0.1:443/api/ndsp/public/decision-quality,UNKNOWN,false,false,,false,,false,false,SOURCE|SERVICE|REAL_DATA|CALCULATION|TEST|UI,
CAP-02AC4C12E6F4,Ndsp Public Summary V548,{ path=/usr/bin/python3 ; argv[]=/usr/bin/python3 /opt/ndsp-public-summary-v548/app.py ; ignore_errors=no ; start_time=[n/a] ; stop_time=[n/a] ; pid=0 ; code=(null) ; status=0/0 },false,ndsp-public-summary-v548.service,ndsp-public-summary-v548.service,ACTIVE,DISCOVERY_REQUIRED,NO_CONTRACT,,UNKNOWN,false,false,,false,,false,false,SOURCE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,
CAP-D38B6F09E3C9,Ndsp Quality Live Nmp Wrapper,{ path=/usr/bin/python3 ; argv[]=/usr/bin/python3 /home/nawaf511/empire-core-new/backend/app/runtime/ndsp_quality_live_nmp_wrapper.py ; ignore_errors=no ; start_time=[n/a] ; stop_time=[n/a] ; pid=0 ; code=(null) ; status=0/0 },false,ndsp-quality-live-nmp-wrapper.service,ndsp-quality-live-nmp-wrapper.service,ACTIVE,DISCOVERY_REQUIRED,NO_CONTRACT,,UNKNOWN,false,false,,false,,false,false,SOURCE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,
CAP-75332A37EEA5,Ndsp Read Admin Action Key,backend/server.js,true,DISCOVERY_REQUIRED,,NOT_FOUND,GET /health|POST /auth/register|POST /auth/login|GET /me|POST /feedback|POST /upgrade-request|GET /upgrade-requests/me|GET /admin/upgrade-requests|POST /admin/upgrade-requests/:id/review|GET /trial/status|GET /admin/feedback|POST /admin/feedback/:id/review|GET /notifications|POST /notifications/:id/read|GET /admin/notifications|POST /admin/notifications/send|GET /plans|GET /admin/plans|PUT /admin/plans/:id|POST /admin/plans/:id/features|DELETE /admin/plan-features/:id|PUT /admin/plans/:id/layers/:layerKey|GET /admin/stats|PUT /admin/users/:id|DELETE /admin/users/:id|GET /admin/users|POST /api/auth/2fa/setup/start|POST /api/auth/2fa/setup/confirm|POST /__retired_api_admin_users_action_legacy|POST /api/auth/2fa/setup/start|GET /api/admin/telegram-routing/status|POST /api/admin/telegram-routing/update|POST /api/admin/telegram-routing/test,RESPONSIVE,http://127.0.0.1:443/health,REAL_SNAPSHOT,true,true,,false,,false,false,SERVICE|TEST|UI,POST /auth/register|POST /auth/login|POST /feedback|POST /upgrade-request|POST /admin/upgrade-requests/:id/review|POST /admin/feedback/:id/review|POST /notifications/:id/read|POST /admin/notifications/send|PUT /admin/plans/:id|POST /admin/plans/:id/features|DELETE /admin/plan-features/:id|PUT /admin/plans/:id/layers/:layerKey|PUT /admin/users/:id|DELETE /admin/users/:id|POST /api/auth/2fa/setup/start|POST /api/auth/2fa/setup/confirm|POST /__retired_api_admin_users_action_legacy|POST /api/auth/2fa/setup/start|POST /api/admin/telegram-routing/update|POST /api/admin/telegram-routing/test
CAP-6C85E57F2482,Ndsp Registration Consent V42,{ path=/usr/bin/node ; argv[]=/usr/bin/node /opt/ndsp/legal-v42/ndsp-registration-consent-gateway.cjs ; ignore_errors=no ; start_time=[n/a] ; stop_time=[n/a] ; pid=0 ; code=(null) ; status=0/0 },false,ndsp-registration-consent-v42.service,ndsp-registration-consent-v42.service,ACTIVE,DISCOVERY_REQUIRED,NO_CONTRACT,,UNKNOWN,false,false,,false,,false,false,SOURCE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,
CAP-F7E8B7536496,Ndsp Restore Governance Keys,backend/app/ndsp_governance/decision_output_policy.py,false,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,REAL_SNAPSHOT,true,true,,false,,false,false,SOURCE|SERVICE|ENDPOINT|TEST|UI,
CAP-95CC41040BDF,Ndsp Restore Mandatory Governance,backend/app/ndsp_governance/decision_output_policy.py,false,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,REAL_SNAPSHOT,true,true,,false,,false,false,SOURCE|SERVICE|ENDPOINT|TEST|UI,
CAP-48E363203012,Ndsp Tf Quality,backend/ndsp-live-decision-quality/server.py,false,ndsp-live-decision-quality.service,ndsp-live-decision-quality.service,ACTIVE,GET /api/decision/quality-live|GET /api/decision/quality-live/health|GET /api/decision/quality-live|GET /api/decision/quality-live/health,RESPONSIVE,http://127.0.0.1:443/api/decision/quality-live,REAL_SNAPSHOT,true,true,,false,,false,false,SOURCE|TEST|UI,
CAP-8F62216C7937,Ndsp Ui Bridge Api,{ path=/usr/bin/python3 ; argv[]=/usr/bin/python3 -m uvicorn main:app --host 127.0.0.1 --port 9066 ; ignore_errors=no ; start_time=[n/a] ; stop_time=[n/a] ; pid=0 ; code=(null) ; status=0/0 },false,ndsp-ui-bridge-api.service,ndsp-ui-bridge-api.service,ACTIVE,DISCOVERY_REQUIRED,NO_CONTRACT,,UNKNOWN,false,false,,false,,false,false,SOURCE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,
CAP-C887E550660D,Ndsp V1 Public Data Quality,backend/ndsp-live-decision-quality/server.py,false,ndsp-live-decision-quality.service,ndsp-live-decision-quality.service,ACTIVE,GET /api/decision/quality-live|GET /api/decision/quality-live/health|GET /api/decision/quality-live|GET /api/decision/quality-live/health,RESPONSIVE,http://127.0.0.1:443/api/decision/quality-live,REAL_SNAPSHOT,true,true,,false,,false,false,SOURCE|TEST|UI,
CAP-B519831DD104,Ndsp V201 Report Age Days,apps/ndsp-raw-cot-gateway/app.py,false,ndsp-raw-cot-gateway.service,ndsp-raw-cot-gateway.service,ACTIVE,GET /api/admin/raw-cot/health|GET /api/admin/raw-cot/import-current|POST /api/admin/raw-cot/import-current|GET /api/admin/raw-cot/status|GET /api/admin/raw-cot/health|GET /api/admin/raw-cot/import-current|POST /api/admin/raw-cot/import-current|GET /api/admin/raw-cot/status,RESPONSIVE,http://127.0.0.1:443/api/admin/raw-cot/health,REAL_SNAPSHOT,true,true,,false,,false,false,SOURCE|TEST|UI,POST /api/admin/raw-cot/import-current|POST /api/admin/raw-cot/import-current
CAP-FA2F2A8AA5C9,Ndsp V3 Portal Gateway,{ path=/usr/bin/python3 ; argv[]=/usr/bin/python3 /opt/ndsp-v3-portal-gateway/app.py ; ignore_errors=no ; start_time=[n/a] ; stop_time=[n/a] ; pid=0 ; code=(null) ; status=0/0 },false,ndsp-v3-portal-gateway.service,ndsp-v3-portal-gateway.service,ACTIVE,DISCOVERY_REQUIRED,NO_CONTRACT,,UNKNOWN,false,false,,false,,false,false,SOURCE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,
CAP-C2C16369E0B6,Ndsp V52 Contract,{ path=/usr/bin/python3 ; argv[]=/usr/bin/python3 /opt/ndsp-v52-contract/app.py ; ignore_errors=no ; start_time=[n/a] ; stop_time=[n/a] ; pid=0 ; code=(null) ; status=0/0 },false,ndsp-v52-contract.service,ndsp-v52-contract.service,ACTIVE,DISCOVERY_REQUIRED,NO_CONTRACT,,UNKNOWN,false,false,,false,,false,false,SOURCE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,
CAP-0B34CF6B3DD7,Ndsp V53 Bridge,{ path=/usr/bin/python3 ; argv[]=/usr/bin/python3 /opt/ndsp-v53-bridge/app.py ; ignore_errors=no ; start_time=[n/a] ; stop_time=[n/a] ; pid=0 ; code=(null) ; status=0/0 },false,ndsp-v53-bridge.service,ndsp-v53-bridge.service,ACTIVE,DISCOVERY_REQUIRED,NO_CONTRACT,,UNKNOWN,false,false,,false,,false,false,SOURCE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,
CAP-E62FA2E1D004,Ndspdecision Governance Middleware,backend/app/ndsp_governance/decision_output_policy.py,false,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,REAL_SNAPSHOT,true,true,,false,,false,false,SOURCE|SERVICE|ENDPOINT|TEST|UI,
CAP-55B47C91DF6D,Ndsptrial Activation Guard Middleware,backend/app/api/ndsp_trial_activation_guard.py,false,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,REAL_SNAPSHOT,true,true,,false,,false,false,SOURCE|SERVICE|ENDPOINT|TEST|UI,
CAP-EF54BFEEB974,Nmp Lab Engine,research/nmp-lab/scripts/nmp_lab_engine.py,false,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,REAL_SNAPSHOT,true,true,,false,,false,false,SOURCE|SERVICE|ENDPOINT|TEST|UI,
CAP-EAF0F47E923D,Normalize Risk Without False Pause,apps/ndsp-governance-bridge/policies/governance_runtime.py,false,ndsp-governance-bridge.service,ndsp-governance-bridge.service,ACTIVE,DISCOVERY_REQUIRED,NO_CONTRACT,,UNKNOWN,false,false,,false,,false,false,SOURCE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,
CAP-54BED56B7320,Normalize User,backend/ndsp-user-alert-channels/server.js,false,ndsp-user-alert-channels.service,ndsp-user-alert-channels.service,ACTIVE,DISCOVERY_REQUIRED,NO_CONTRACT,,REAL_SNAPSHOT,true,true,,false,,false,false,SOURCE|ENDPOINT|TEST|UI,
CAP-1D6433FFEA50,Normalized Decision Plan,backend/auth_api/ndsp_user_login_gateway.cjs,false,ndsp-user-login.service,ndsp-user-login.service,ACTIVE,GET /api/auth/login/health|POST /api/auth/login|POST /api/auth/2fa/login/verify|GET /api/auth/session|GET /api/auth/decision-room-access|POST /api/auth/runtime/usage/consume|GET /api/auth/profile|PUT /api/auth/profile|GET /api/auth/survey/status|POST /api/auth/survey/response|POST /api/auth/events|POST /api/auth/internal/legal-acceptance|POST /api/auth/internal/evidence|POST /api/auth/logout|GET /api/auth/2fa/status|POST /api/auth/2fa/setup|POST /api/auth/2fa/confirm|POST /api/auth/2fa/disable|POST /api/auth/2fa/status|POST /api/auth/2fa/setup/start|POST /api/auth/2fa/setup/confirm|POST /api/auth/2fa/setup/skip|POST /api/auth/2fa/setup/confirm-final|POST /api/auth/2fa/setup/confirm-speakeasy,RESPONSIVE,http://127.0.0.1:443/api/auth/login/health,REAL_SNAPSHOT,true,true,,false,,false,false,SOURCE|TEST|UI,POST /api/auth/login|POST /api/auth/2fa/login/verify|POST /api/auth/runtime/usage/consume|PUT /api/auth/profile|POST /api/auth/survey/response|POST /api/auth/events|POST /api/auth/internal/legal-acceptance|POST /api/auth/internal/evidence|POST /api/auth/logout|POST /api/auth/2fa/setup|POST /api/auth/2fa/confirm|POST /api/auth/2fa/disable|POST /api/auth/2fa/status|POST /api/auth/2fa/setup/start|POST /api/auth/2fa/setup/confirm|POST /api/auth/2fa/setup/skip|POST /api/auth/2fa/setup/confirm-final|POST /api/auth/2fa/setup/confirm-speakeasy
CAP-423A0277D2B0,Parse Quality,backend/app/runtime/ndsp_quality_live_golden_wrapper.py,false,ndsp-quality-live-golden-wrapper.service,ndsp-quality-live-golden-wrapper.service,ACTIVE,DISCOVERY_REQUIRED,NO_CONTRACT,,REAL_SNAPSHOT,true,true,,false,,false,false,SOURCE|ENDPOINT|TEST|UI,
CAP-08E20E709D83,Path Needs Governance,backend/app/ndsp_governance/decision_output_policy.py,false,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,REAL_SNAPSHOT,true,true,,false,,false,false,SOURCE|SERVICE|ENDPOINT|TEST|UI,
CAP-B6D6412125A9,Pick Admin Key,backend/app/api/admin/telegram_routing_admin.py,false,DISCOVERY_REQUIRED,,NOT_FOUND,GET /status|POST /update|POST /test|GET /status|POST /update|POST /test,RESPONSIVE,http://127.0.0.1:443/status,REAL_SNAPSHOT,true,true,,false,,false,false,SOURCE|SERVICE|TEST|UI,POST /update|POST /test|POST /update|POST /test
CAP-E4F9CD5311CA,Pick Market Timestamp,frontend/user-portal-vite/src/main.jsx,true,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,REAL_LIVE,true,true,,false,,true,false,SERVICE|ENDPOINT|TEST,
CAP-AC57AF196812,Public Decision Quality,backend/app/api/decision_quality_public.py,false,DISCOVERY_REQUIRED,,NOT_FOUND,GET /api/decision/quality|GET /api/decision/quality,RESPONSIVE,http://127.0.0.1:443/api/decision/quality,UNKNOWN,false,false,,false,,false,false,SOURCE|SERVICE|REAL_DATA|CALCULATION|TEST|UI,
CAP-72FE4FA915D8,Quality Grade,backend/app/support_layers/quality/decision_quality_stack.py,true,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,UNKNOWN,false,false,,false,,false,false,SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,
CAP-02136C1E6984,Quality Labels,backend/ndsp-live-decision-quality/server.py,false,ndsp-live-decision-quality.service,ndsp-live-decision-quality.service,ACTIVE,GET /api/decision/quality-live|GET /api/decision/quality-live/health|GET /api/decision/quality-live|GET /api/decision/quality-live/health,RESPONSIVE,http://127.0.0.1:443/api/decision/quality-live,REAL_SNAPSHOT,true,true,,false,,false,false,SOURCE|TEST|UI,
CAP-4A426C29FEC9,Quality Live,backend/ndsp-live-decision-quality/server.py,false,ndsp-live-decision-quality.service,ndsp-live-decision-quality.service,ACTIVE,GET /api/decision/quality-live|GET /api/decision/quality-live/health|GET /api/decision/quality-live|GET /api/decision/quality-live/health,RESPONSIVE,http://127.0.0.1:443/api/decision/quality-live,REAL_SNAPSHOT,true,true,,false,,false,false,SOURCE|TEST|UI,
CAP-08273C63D4D2,Quality Result,backend/app/support_layers/quality/decision_quality_stack.py,true,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,UNKNOWN,false,false,,false,,false,false,SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,
CAP-2550A9AE98FE,Render Trials,apps/admin-console/ndsp-admin-live-data-override.js,false,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,REAL_LIVE,true,true,,false,,false,false,SOURCE|SERVICE|ENDPOINT|TEST|UI,
CAP-E5A863D04011,Report File Path,backend/portal_snapshot_generator.cjs,false,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,REAL_LIVE,true,true,,false,,false,false,SOURCE|SERVICE|ENDPOINT|TEST|UI,
CAP-212E6DC3A3DB,Require Admin,backend/app/api/internal/telegram_routing_internal.py,false,DISCOVERY_REQUIRED,,NOT_FOUND,GET /debug-auth|GET /debug-db|GET /status|POST /update|POST /test|GET /debug-auth|GET /debug-db|GET /status|POST /update|POST /test,RESPONSIVE,http://127.0.0.1:443/debug-auth,REAL_SNAPSHOT,true,true,,false,,false,false,SOURCE|SERVICE|TEST|UI,POST /update|POST /test|POST /update|POST /test
CAP-24B10225D49C,Require Admin,backend/app/api/admin/telegram_routing_admin.py,false,DISCOVERY_REQUIRED,,NOT_FOUND,GET /status|POST /update|POST /test|GET /status|POST /update|POST /test,RESPONSIVE,http://127.0.0.1:443/status,REAL_SNAPSHOT,true,true,,false,,false,false,SOURCE|SERVICE|TEST|UI,POST /update|POST /test|POST /update|POST /test
CAP-43DC89894352,Require Admin,backend/app/api/admin/telegram_routing_v2.py,false,DISCOVERY_REQUIRED,,NOT_FOUND,GET /status|POST /update|POST /test|GET /debug-auth|GET /status|POST /update|POST /test|GET /debug-auth,RESPONSIVE,http://127.0.0.1:443/status,REAL_SNAPSHOT,true,true,,false,,false,false,SOURCE|SERVICE|TEST|UI,POST /update|POST /test|POST /update|POST /test
CAP-996E29239712,Require Admin,apps/ndsp-governance-bridge/policies/admin_snapshot/tdl_v2_policy_admin.py,true,ndsp-governance-bridge.service,ndsp-governance-bridge.service,ACTIVE,GET /auth-debug|GET /policy|POST /policy|POST /timing/enable|POST /timing/disable|GET /auth-debug|GET /policy|POST /policy|POST /timing/enable|POST /timing/disable,RESPONSIVE,http://127.0.0.1:443/auth-debug,UNKNOWN,false,false,,false,,false,false,REAL_DATA|CALCULATION|TEST|UI,POST /policy|POST /timing/enable|POST /timing/disable|POST /policy|POST /timing/enable|POST /timing/disable
CAP-5DA08FFCB1E8,Requires Decision Access,backend/auth_api/ndsp_platform_gateway_9001.cjs,false,ndsp-platform-gateway.service,ndsp-platform-gateway-9002.service|ndsp-platform-gateway.service,AMBIGUOUS,DISCOVERY_REQUIRED,NO_CONTRACT,,REAL_SNAPSHOT,true,true,,false,,false,false,SOURCE|SERVICE|ENDPOINT|TEST|UI,
CAP-B9DDB970C292,Resolve Cot Asset Mapping,backend/app/support_layers/cot/cot_asset_mapper.py,false,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,UNKNOWN,false,false,,false,,false,false,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,
CAP-2ED1FB8B8919,Restore Decision From Layers If False Neutral,apps/ndsp-governance-bridge/policies/governance_runtime.py,false,ndsp-governance-bridge.service,ndsp-governance-bridge.service,ACTIVE,DISCOVERY_REQUIRED,NO_CONTRACT,,UNKNOWN,false,false,,false,,false,false,SOURCE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,
CAP-119888657162,Row To Decision,backend/services/completed_decision/main.cjs,false,DISCOVERY_REQUIRED,,NOT_FOUND,GET /health|GET /api/completed|GET /api/completed/latest|GET /api/completed/:symbol|GET /api/completed/id/:decision_id|GET /api/completed/id/:decision_id/timeline|POST /api/completed/ingest|POST /api/completed/:decision_id/publish,RESPONSIVE,http://127.0.0.1:443/health,REAL_SNAPSHOT,true,true,,false,,false,false,SOURCE|SERVICE|TEST|UI,POST /api/completed/ingest|POST /api/completed/:decision_id/publish
CAP-7DC9056619BD,Safe Session User,backend/auth_api/ndsp_user_login_gateway.cjs,false,ndsp-user-login.service,ndsp-user-login.service,ACTIVE,GET /api/auth/login/health|POST /api/auth/login|POST /api/auth/2fa/login/verify|GET /api/auth/session|GET /api/auth/decision-room-access|POST /api/auth/runtime/usage/consume|GET /api/auth/profile|PUT /api/auth/profile|GET /api/auth/survey/status|POST /api/auth/survey/response|POST /api/auth/events|POST /api/auth/internal/legal-acceptance|POST /api/auth/internal/evidence|POST /api/auth/logout|GET /api/auth/2fa/status|POST /api/auth/2fa/setup|POST /api/auth/2fa/confirm|POST /api/auth/2fa/disable|POST /api/auth/2fa/status|POST /api/auth/2fa/setup/start|POST /api/auth/2fa/setup/confirm|POST /api/auth/2fa/setup/skip|POST /api/auth/2fa/setup/confirm-final|POST /api/auth/2fa/setup/confirm-speakeasy,RESPONSIVE,http://127.0.0.1:443/api/auth/login/health,REAL_SNAPSHOT,true,true,,false,,false,false,SOURCE|TEST|UI,POST /api/auth/login|POST /api/auth/2fa/login/verify|POST /api/auth/runtime/usage/consume|PUT /api/auth/profile|POST /api/auth/survey/response|POST /api/auth/events|POST /api/auth/internal/legal-acceptance|POST /api/auth/internal/evidence|POST /api/auth/logout|POST /api/auth/2fa/setup|POST /api/auth/2fa/confirm|POST /api/auth/2fa/disable|POST /api/auth/2fa/status|POST /api/auth/2fa/setup/start|POST /api/auth/2fa/setup/confirm|POST /api/auth/2fa/setup/skip|POST /api/auth/2fa/setup/confirm-final|POST /api/auth/2fa/setup/confirm-speakeasy
CAP-20C44DAA9628,Save Governance Mode,apps/ndsp-governance-bridge/policies/ndsp_governance_mode.py,false,ndsp-governance-bridge.service,ndsp-governance-bridge.service,ACTIVE,DISCOVERY_REQUIRED,NO_CONTRACT,,REAL_SNAPSHOT,true,true,,false,,false,false,SOURCE|ENDPOINT|TEST|UI,
CAP-7790D40220E7,Scenario Service,frontend/user-portal-vite/src/core/services/scenarioService.js,false,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,UNKNOWN,false,false,,false,,true,false,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST,
CAP-DA166447891B,Status From Score,backend/ndsp_latest_16_layers_logic_functions.py,false,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,REAL_SNAPSHOT,true,true,,false,,false,false,SOURCE|SERVICE|ENDPOINT|TEST|UI,
CAP-FABD911344A4,Sync Admin Users Json Safe,backend/auth_api/ndsp_trial_register_gateway.cjs,false,ndsp-trial-register.service,ndsp-trial-register-canonical-wrapper.service|ndsp-trial-register.service,AMBIGUOUS,DISCOVERY_REQUIRED,NO_CONTRACT,,REAL_SNAPSHOT,true,true,,false,,false,false,SOURCE|SERVICE|ENDPOINT|TEST|UI,
CAP-5FE4CAD204BC,Tdl Lab Engine,backend/research/tdl_lab/tdl_lab_engine.py,false,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,REAL_SNAPSHOT,true,true,,false,,false,false,SOURCE|SERVICE|ENDPOINT|TEST|UI,
CAP-D720DF9D097F,Test Clamps Score To 100,backend/app/support_layers/quality/test_integration_dqs.py,false,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,UNKNOWN,false,false,,false,,false,false,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,
CAP-DB9A1015BFEC,Test Clamps Score To Zero,backend/app/support_layers/quality/test_integration_dqs.py,false,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,UNKNOWN,false,false,,false,,false,false,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,
CAP-C30ED71E7598,Test Cot No Execution,backend/app/support_layers/cot/test_cot_spine.py,false,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,UNKNOWN,false,false,,false,,false,false,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,
CAP-76B70495D201,Test Cot Spine,backend/app/support_layers/cot/test_cot_spine.py,false,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,UNKNOWN,false,false,,false,,false,false,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,
CAP-1B6E6543D240,Test Cot V61 Storage,backend/app/support_layers/cot/test_cot_v6_1_storage.py,false,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,REAL_SNAPSHOT,true,true,,false,,false,false,SOURCE|SERVICE|ENDPOINT|TEST|UI,
CAP-46029BDD33D3,Test Macro Negative Effect Reduces Score,backend/app/support_layers/quality/test_integration_dqs.py,false,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,UNKNOWN,false,false,,false,,false,false,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,
CAP-7C8F6B1D672F,Test Macro Quality Stack Effect,backend/app/support_layers/macro/test_macro_logic.py,false,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,UNKNOWN,false,false,,false,,false,false,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,
CAP-46527B2F0652,Test Ndsp Fix Direct Trade Execution Key Tdl V2,tests/test_ndsp_fix_direct_trade_execution_key_tdl_v2.py,false,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,REAL_SNAPSHOT,true,true,,false,,false,false,SOURCE|SERVICE|ENDPOINT|TEST|UI,
CAP-AA5A5B9114A2,Test Ndsp Python Decision Governance V1,tests/test_ndsp_python_decision_governance_v1.py,false,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,REAL_SNAPSHOT,true,true,,false,,false,false,SOURCE|SERVICE|ENDPOINT|TEST|UI,
CAP-A88B21563C34,Test Ndsp Python Tdl V2 Decision Outputs,tests/test_ndsp_python_tdl_v2_decision_outputs.py,false,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,REAL_SNAPSHOT,true,true,,false,,false,false,SOURCE|SERVICE|ENDPOINT|TEST|UI,
CAP-8A41EB527D76,Test Quality Effect Values,backend/app/support_layers/black_layer/test_black_layer.py,false,DISCOVERY_REQUIRED,,NOT_FOUND,DISCOVERY_REQUIRED,NO_CONTRACT,,UNKNOWN,false,false,,false,,false,false,SOURCE|SERVICE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI,
