ID	RouteType	PathGuess	SourcePath	SourceLine	SHA256	Snippet	Classification	Notes
UIR-000152	SOURCE_UI_ROUTE_CANDIDATE	#hunterSeal	frontend/admin-console/NDSP_Design_System.html	114	b0d7dc48142b1fbc4fb3a4b4b918eadb4e546f4579e004837ce5b3db2253fc52	"<div class=""brand""><svg viewBox=""0 0 240 240""><use href=""#hunterSeal""/></svg>"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000153	SOURCE_UI_ROUTE_CANDIDATE	#hunterSeal	frontend/admin-console/NDSP_Design_System.html	211	b0d7dc48142b1fbc4fb3a4b4b918eadb4e546f4579e004837ce5b3db2253fc52	"<span data-i=""note4"">• الشعار: <code>&lt;g id=""hunterSeal""&gt;</code> يُعرّف مرة ويُستدعى بـ <code>&lt;use href=""#hunterSeal""/&gt;</code> في كل صفحة.</span><br>"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000154	SOURCE_UI_ROUTE_CANDIDATE	https://fonts.googleapis.com	frontend/admin-console/NDSP_Help_Center.html	8	9bc811f106be3310eaafca37812d4b1ef5c689d474113c6563e75ccedd59c403	"<link rel=""preconnect"" href=""https://fonts.googleapis.com"">"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000155	SOURCE_UI_ROUTE_CANDIDATE	https://fonts.gstatic.com	frontend/admin-console/NDSP_Help_Center.html	9	9bc811f106be3310eaafca37812d4b1ef5c689d474113c6563e75ccedd59c403	"<link rel=""preconnect"" href=""https://fonts.gstatic.com"" crossorigin>"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000156	SOURCE_UI_ROUTE_CANDIDATE	https://fonts.googleapis.com/css2?family=Reem+Kufi:wght@400;500;600;700&family=IBM+Plex+Sans+Arabic:wght@300;400;500;600;700&family=IBM+Plex+Mono:wght@400;500;600&family=Sora:wght@300;400;600;700;800&display=swap	frontend/admin-console/NDSP_Help_Center.html	10	9bc811f106be3310eaafca37812d4b1ef5c689d474113c6563e75ccedd59c403	"<link href=""https://fonts.googleapis.com/css2?family=Reem+Kufi:wght@400;500;600;700&family=IBM+Plex+Sans+Arabic:wght@300;400;500;600;700&family=IBM+Plex+Mono:wght@400;500;600&family=Sora:wght@300;400;600;700;800&display=swap"" rel=""stylesheet"">"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000157	SOURCE_UI_ROUTE_CANDIDATE	#hunterSeal	frontend/admin-console/NDSP_Help_Center.html	113	9bc811f106be3310eaafca37812d4b1ef5c689d474113c6563e75ccedd59c403	"<svg class=""seal-wm"" viewBox=""0 0 240 240"" aria-hidden=""true""><use href=""#hunterSeal""/></svg>"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000158	SOURCE_UI_ROUTE_CANDIDATE	#arcTop	frontend/admin-console/NDSP_Help_Center.html	124	9bc811f106be3310eaafca37812d4b1ef5c689d474113c6563e75ccedd59c403	"<text font-family=""IBM Plex Mono,monospace"" font-size=""15"" letter-spacing=""6"" fill=""#D9B65A""><textPath href=""#arcTop"" startOffset=""50%"" text-anchor=""middle"">HUNTER</textPath></text>"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000159	SOURCE_UI_ROUTE_CANDIDATE	#arcBot	frontend/admin-console/NDSP_Help_Center.html	125	9bc811f106be3310eaafca37812d4b1ef5c689d474113c6563e75ccedd59c403	"<text font-family=""IBM Plex Mono,monospace"" font-size=""13"" letter-spacing=""5"" fill=""#D9B65A""><textPath href=""#arcBot"" startOffset=""50%"" text-anchor=""middle"">KSA · 1</textPath></text>"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000160	SOURCE_UI_ROUTE_CANDIDATE	#hunterSeal	frontend/admin-console/NDSP_Help_Center.html	129	9bc811f106be3310eaafca37812d4b1ef5c689d474113c6563e75ccedd59c403	"<div class=""brand""><svg viewBox=""0 0 240 240""><use href=""#hunterSeal""/></svg>"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000161	SOURCE_UI_ROUTE_CANDIDATE	DSP_Command_Center.html	frontend/admin-console/NDSP_Help_Center.html	295	9bc811f106be3310eaafca37812d4b1ef5c689d474113c6563e75ccedd59c403	"$(""#backBtn"").onclick=()=>{location.href=""DSP_Command_Center.html"";};"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000162	SOURCE_UI_ROUTE_CANDIDATE	https://fonts.googleapis.com	frontend/admin-console/NDSP_Terms_Privacy.html	8	3f5969be3b5c2549c00a4ccb20b85bd0fa72732fbae6a21fffe2ad104f9be76b	"<link rel=""preconnect"" href=""https://fonts.googleapis.com"">"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000163	SOURCE_UI_ROUTE_CANDIDATE	https://fonts.gstatic.com	frontend/admin-console/NDSP_Terms_Privacy.html	9	3f5969be3b5c2549c00a4ccb20b85bd0fa72732fbae6a21fffe2ad104f9be76b	"<link rel=""preconnect"" href=""https://fonts.gstatic.com"" crossorigin>"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000164	SOURCE_UI_ROUTE_CANDIDATE	https://fonts.googleapis.com/css2?family=Reem+Kufi:wght@400;500;600;700&family=IBM+Plex+Sans+Arabic:wght@300;400;500;600;700&family=IBM+Plex+Mono:wght@400;500;600&family=Sora:wght@300;400;600;700;800&display=swap	frontend/admin-console/NDSP_Terms_Privacy.html	10	3f5969be3b5c2549c00a4ccb20b85bd0fa72732fbae6a21fffe2ad104f9be76b	"<link href=""https://fonts.googleapis.com/css2?family=Reem+Kufi:wght@400;500;600;700&family=IBM+Plex+Sans+Arabic:wght@300;400;500;600;700&family=IBM+Plex+Mono:wght@400;500;600&family=Sora:wght@300;400;600;700;800&display=swap"" rel=""stylesheet"">"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000165	SOURCE_UI_ROUTE_CANDIDATE	#hunterSeal	frontend/admin-console/NDSP_Terms_Privacy.html	95	3f5969be3b5c2549c00a4ccb20b85bd0fa72732fbae6a21fffe2ad104f9be76b	"<svg class=""seal-wm"" viewBox=""0 0 240 240"" aria-hidden=""true""><use href=""#hunterSeal""/></svg>"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000166	SOURCE_UI_ROUTE_CANDIDATE	#arcTop	frontend/admin-console/NDSP_Terms_Privacy.html	106	3f5969be3b5c2549c00a4ccb20b85bd0fa72732fbae6a21fffe2ad104f9be76b	"<text font-family=""IBM Plex Mono,monospace"" font-size=""15"" letter-spacing=""6"" fill=""#D9B65A""><textPath href=""#arcTop"" startOffset=""50%"" text-anchor=""middle"">HUNTER</textPath></text>"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000167	SOURCE_UI_ROUTE_CANDIDATE	#arcBot	frontend/admin-console/NDSP_Terms_Privacy.html	107	3f5969be3b5c2549c00a4ccb20b85bd0fa72732fbae6a21fffe2ad104f9be76b	"<text font-family=""IBM Plex Mono,monospace"" font-size=""13"" letter-spacing=""5"" fill=""#D9B65A""><textPath href=""#arcBot"" startOffset=""50%"" text-anchor=""middle"">KSA · 1</textPath></text>"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000168	SOURCE_UI_ROUTE_CANDIDATE	#hunterSeal	frontend/admin-console/NDSP_Terms_Privacy.html	111	3f5969be3b5c2549c00a4ccb20b85bd0fa72732fbae6a21fffe2ad104f9be76b	"<div class=""brand""><svg viewBox=""0 0 240 240""><use href=""#hunterSeal""/></svg>"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000169	SOURCE_UI_ROUTE_CANDIDATE	/	frontend/admin-console/NMP_Research_Lab.html	274	8fd60d44ec74d62337abb50c4118abd1df41556025b47a463a2048259571aa69	"<a class=""btn"" href=""/"">العودة للوحة الإدارة</a>"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000170	SOURCE_UI_ROUTE_CANDIDATE	https://fonts.googleapis.com	frontend/admin-console/index.html	8	544e7a521ed09764543971e7a37ba00ac1f6fc9a5de72b183ef60957670afcf8	"<link rel=""preconnect"" href=""https://fonts.googleapis.com"">"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000171	SOURCE_UI_ROUTE_CANDIDATE	https://fonts.gstatic.com	frontend/admin-console/index.html	9	544e7a521ed09764543971e7a37ba00ac1f6fc9a5de72b183ef60957670afcf8	"<link rel=""preconnect"" href=""https://fonts.gstatic.com"" crossorigin>"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000172	SOURCE_UI_ROUTE_CANDIDATE	https://fonts.googleapis.com/css2?family=Reem+Kufi:wght@400;500;600;700&family=IBM+Plex+Sans+Arabic:wght@300;400;500;600;700&family=IBM+Plex+Mono:wght@400;500;600&family=Sora:wght@300;400;600;700&display=swap	frontend/admin-console/index.html	10	544e7a521ed09764543971e7a37ba00ac1f6fc9a5de72b183ef60957670afcf8	"<link href=""https://fonts.googleapis.com/css2?family=Reem+Kufi:wght@400;500;600;700&family=IBM+Plex+Sans+Arabic:wght@300;400;500;600;700&family=IBM+Plex+Mono:wght@400;500;600&family=Sora:wght@300;400;600;700&display=swap"" rel=""stylesheet"">"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000173	SOURCE_UI_ROUTE_CANDIDATE	/ndsp-admin-controls.css?v=20260610_014642	frontend/admin-console/index.html	166	544e7a521ed09764543971e7a37ba00ac1f6fc9a5de72b183ef60957670afcf8	"<link rel=""stylesheet"" href=""/ndsp-admin-controls.css?v=20260610_014642"" />"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000174	SOURCE_UI_ROUTE_CANDIDATE	#hunterSeal	frontend/admin-console/index.html	171	544e7a521ed09764543971e7a37ba00ac1f6fc9a5de72b183ef60957670afcf8	"<svg class=""seal-wm"" viewBox=""0 0 240 240"" aria-hidden=""true""><use href=""#hunterSeal""/></svg>"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000175	SOURCE_UI_ROUTE_CANDIDATE	#arcTop	frontend/admin-console/index.html	182	544e7a521ed09764543971e7a37ba00ac1f6fc9a5de72b183ef60957670afcf8	"<text font-family=""IBM Plex Mono,monospace"" font-size=""15"" letter-spacing=""6"" fill=""#D9B65A""><textPath href=""#arcTop"" startOffset=""50%"" text-anchor=""middle"">HUNTER</textPath></text>"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000176	SOURCE_UI_ROUTE_CANDIDATE	#arcBot	frontend/admin-console/index.html	183	544e7a521ed09764543971e7a37ba00ac1f6fc9a5de72b183ef60957670afcf8	"<text font-family=""IBM Plex Mono,monospace"" font-size=""13"" letter-spacing=""5"" fill=""#D9B65A""><textPath href=""#arcBot"" startOffset=""50%"" text-anchor=""middle"">KSA · 1</textPath></text>"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000177	SOURCE_UI_ROUTE_CANDIDATE	#hunterSeal	frontend/admin-console/index.html	190	544e7a521ed09764543971e7a37ba00ac1f6fc9a5de72b183ef60957670afcf8	"<svg viewBox=""0 0 240 240""><use href=""#hunterSeal""/></svg>"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000178	SOURCE_UI_ROUTE_CANDIDATE	/NMP_Research_Lab.html	frontend/admin-console/index.html	990	544e7a521ed09764543971e7a37ba00ac1f6fc9a5de72b183ef60957670afcf8	"<a href=""/NMP_Research_Lab.html"" style=""display:inline-block;padding:12px 16px;border-radius:14px;background:#d4af37;color:#090909;font-parameter:800;text-decoration:none"">NMP Research Lab</a>"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000179	SOURCE_UI_ROUTE_CANDIDATE	/research/	frontend/admin-console/index.html	1000	544e7a521ed09764543971e7a37ba00ac1f6fc9a5de72b183ef60957670afcf8	"<a href=""/research/"" style=""display:inline-flex;padding:10px 14px;border-radius:12px;border:1px solid rgba(217,182,90,.35);background:rgba(7,10,16,.88);color:#F2D27A;text-decoration:none;font-size:13px"">"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000180	SOURCE_UI_ROUTE_CANDIDATE	/	frontend/admin-console/research/index.html	46	ec15aab16d5deabe81af7c10af63de0a7f8b39be0cc7762a6af3f1825d2b76c2	"<a class=""back"" href=""/"">العودة لمركز العمليات</a>"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000181	SOURCE_UI_ROUTE_CANDIDATE	/NMP_Research_Lab.html	frontend/admin-console/research/index.html	57	ec15aab16d5deabe81af7c10af63de0a7f8b39be0cc7762a6af3f1825d2b76c2	"<a href=""/NMP_Research_Lab.html"">فتح مختبر NMP</a>"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000182	SOURCE_UI_ROUTE_CANDIDATE	/research/TDL_Research_Lab.html	frontend/admin-console/research/index.html	63	ec15aab16d5deabe81af7c10af63de0a7f8b39be0cc7762a6af3f1825d2b76c2	"<a href=""/research/TDL_Research_Lab.html"">فتح مختبر TDL</a>"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000183	SOURCE_UI_ROUTE_CANDIDATE	/research/NMP_Research_Level.html	frontend/admin-console/research/index.html	69	ec15aab16d5deabe81af7c10af63de0a7f8b39be0cc7762a6af3f1825d2b76c2	"<a href=""/research/NMP_Research_Level.html"">فتح المستوى البحثي</a>"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000184	SOURCE_UI_ROUTE_CANDIDATE	https://fonts.googleapis.com	frontend/public-landing/NDSP_Activation.html	8	f8fc3b0e2f1b8b85ff2d9a91b78404124e4c2cd9f3b3366e6066ac4b505de0d0	"<link rel=""preconnect"" href=""https://fonts.googleapis.com"">"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000185	SOURCE_UI_ROUTE_CANDIDATE	https://fonts.gstatic.com	frontend/public-landing/NDSP_Activation.html	9	f8fc3b0e2f1b8b85ff2d9a91b78404124e4c2cd9f3b3366e6066ac4b505de0d0	"<link rel=""preconnect"" href=""https://fonts.gstatic.com"" crossorigin>"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000186	SOURCE_UI_ROUTE_CANDIDATE	https://fonts.googleapis.com/css2?family=Reem+Kufi:wght@400;500;600;700&family=IBM+Plex+Sans+Arabic:wght@300;400;500;600;700&family=IBM+Plex+Mono:wght@400;500;600&family=Sora:wght@300;400;600;700;800&display=swap	frontend/public-landing/NDSP_Activation.html	10	f8fc3b0e2f1b8b85ff2d9a91b78404124e4c2cd9f3b3366e6066ac4b505de0d0	"<link href=""https://fonts.googleapis.com/css2?family=Reem+Kufi:wght@400;500;600;700&family=IBM+Plex+Sans+Arabic:wght@300;400;500;600;700&family=IBM+Plex+Mono:wght@400;500;600&family=Sora:wght@300;400;600;700;800&display=swap"" rel=""stylesheet"">"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000187	SOURCE_UI_ROUTE_CANDIDATE	#hunterSeal	frontend/public-landing/NDSP_Activation.html	134	f8fc3b0e2f1b8b85ff2d9a91b78404124e4c2cd9f3b3366e6066ac4b505de0d0	"<svg class=""seal-wm"" viewBox=""0 0 240 240"" aria-hidden=""true""><use href=""#hunterSeal""/></svg>"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000188	SOURCE_UI_ROUTE_CANDIDATE	#arcTop	frontend/public-landing/NDSP_Activation.html	145	f8fc3b0e2f1b8b85ff2d9a91b78404124e4c2cd9f3b3366e6066ac4b505de0d0	"<text font-family=""IBM Plex Mono,monospace"" font-size=""15"" letter-spacing=""6"" fill=""#D9B65A""><textPath href=""#arcTop"" startOffset=""50%"" text-anchor=""middle"">HUNTER</textPath></text>"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000189	SOURCE_UI_ROUTE_CANDIDATE	#arcBot	frontend/public-landing/NDSP_Activation.html	146	f8fc3b0e2f1b8b85ff2d9a91b78404124e4c2cd9f3b3366e6066ac4b505de0d0	"<text font-family=""IBM Plex Mono,monospace"" font-size=""13"" letter-spacing=""5"" fill=""#D9B65A""><textPath href=""#arcBot"" startOffset=""50%"" text-anchor=""middle"">KSA · 1</textPath></text>"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000190	SOURCE_UI_ROUTE_CANDIDATE	#hunterSeal	frontend/public-landing/NDSP_Activation.html	150	f8fc3b0e2f1b8b85ff2d9a91b78404124e4c2cd9f3b3366e6066ac4b505de0d0	"<div class=""brand""><svg viewBox=""0 0 240 240""><use href=""#hunterSeal""/></svg>"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000191	SOURCE_UI_ROUTE_CANDIDATE	DSP_Trial_Journey.html	frontend/public-landing/NDSP_Activation.html	336	f8fc3b0e2f1b8b85ff2d9a91b78404124e4c2cd9f3b3366e6066ac4b505de0d0	"$('#svGoBtn').onclick=()=>{location.href=""DSP_Trial_Journey.html"";};"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000192	SOURCE_UI_ROUTE_CANDIDATE	DSP_Trial_Journey.html	frontend/public-landing/NDSP_Activation.html	340	f8fc3b0e2f1b8b85ff2d9a91b78404124e4c2cd9f3b3366e6066ac4b505de0d0	"$(""#enterBtn"").onclick=()=>{location.href=""DSP_Trial_Journey.html"";};"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000193	SOURCE_UI_ROUTE_CANDIDATE	DSP_Command_Center.html	frontend/public-landing/NDSP_Activation.html	341	f8fc3b0e2f1b8b85ff2d9a91b78404124e4c2cd9f3b3366e6066ac4b505de0d0	"$(""#cmdBtn"").onclick=()=>{location.href=""DSP_Command_Center.html"";};"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000194	SOURCE_UI_ROUTE_CANDIDATE	https://fonts.googleapis.com	frontend/public-landing/NDSP_Help_Center.html	8	9f8b6856d18b6bd64c8213fbb68023ccd0fb60afaa2d427b3538c9e79f706b23	"<link rel=""preconnect"" href=""https://fonts.googleapis.com"">"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000195	SOURCE_UI_ROUTE_CANDIDATE	https://fonts.gstatic.com	frontend/public-landing/NDSP_Help_Center.html	9	9f8b6856d18b6bd64c8213fbb68023ccd0fb60afaa2d427b3538c9e79f706b23	"<link rel=""preconnect"" href=""https://fonts.gstatic.com"" crossorigin>"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000196	SOURCE_UI_ROUTE_CANDIDATE	https://fonts.googleapis.com/css2?family=Reem+Kufi:wght@400;500;600;700&family=IBM+Plex+Sans+Arabic:wght@300;400;500;600;700&family=IBM+Plex+Mono:wght@400;500;600&family=Sora:wght@300;400;600;700;800&display=swap	frontend/public-landing/NDSP_Help_Center.html	10	9f8b6856d18b6bd64c8213fbb68023ccd0fb60afaa2d427b3538c9e79f706b23	"<link href=""https://fonts.googleapis.com/css2?family=Reem+Kufi:wght@400;500;600;700&family=IBM+Plex+Sans+Arabic:wght@300;400;500;600;700&family=IBM+Plex+Mono:wght@400;500;600&family=Sora:wght@300;400;600;700;800&display=swap"" rel=""stylesheet"">"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000197	SOURCE_UI_ROUTE_CANDIDATE	#hunterSeal	frontend/public-landing/NDSP_Help_Center.html	112	9f8b6856d18b6bd64c8213fbb68023ccd0fb60afaa2d427b3538c9e79f706b23	"<svg class=""seal-wm"" viewBox=""0 0 240 240"" aria-hidden=""true""><use href=""#hunterSeal""/></svg>"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000198	SOURCE_UI_ROUTE_CANDIDATE	#arcTop	frontend/public-landing/NDSP_Help_Center.html	123	9f8b6856d18b6bd64c8213fbb68023ccd0fb60afaa2d427b3538c9e79f706b23	"<text font-family=""IBM Plex Mono,monospace"" font-size=""15"" letter-spacing=""6"" fill=""#D9B65A""><textPath href=""#arcTop"" startOffset=""50%"" text-anchor=""middle"">HUNTER</textPath></text>"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000199	SOURCE_UI_ROUTE_CANDIDATE	#arcBot	frontend/public-landing/NDSP_Help_Center.html	124	9f8b6856d18b6bd64c8213fbb68023ccd0fb60afaa2d427b3538c9e79f706b23	"<text font-family=""IBM Plex Mono,monospace"" font-size=""13"" letter-spacing=""5"" fill=""#D9B65A""><textPath href=""#arcBot"" startOffset=""50%"" text-anchor=""middle"">KSA · 1</textPath></text>"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000200	SOURCE_UI_ROUTE_CANDIDATE	#hunterSeal	frontend/public-landing/NDSP_Help_Center.html	128	9f8b6856d18b6bd64c8213fbb68023ccd0fb60afaa2d427b3538c9e79f706b23	"<div class=""brand""><svg viewBox=""0 0 240 240""><use href=""#hunterSeal""/></svg>"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000201	SOURCE_UI_ROUTE_CANDIDATE	DSP_Command_Center.html	frontend/public-landing/NDSP_Help_Center.html	294	9f8b6856d18b6bd64c8213fbb68023ccd0fb60afaa2d427b3538c9e79f706b23	"$(""#backBtn"").onclick=()=>{location.href=""DSP_Command_Center.html"";};"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000202	SOURCE_UI_ROUTE_CANDIDATE	/	frontend/public-landing/NDSP_Landing.html	287	f7279895aa4d0f27dbe7c9af9d7f7984cdab8d70cb4777378753f8139228a299	"<a class=""brand"" href=""/"">"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000203	SOURCE_UI_ROUTE_CANDIDATE	#features	frontend/public-landing/NDSP_Landing.html	296	f7279895aa4d0f27dbe7c9af9d7f7984cdab8d70cb4777378753f8139228a299	"<a href=""#features"">الطبقات</a>"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000204	SOURCE_UI_ROUTE_CANDIDATE	#why	frontend/public-landing/NDSP_Landing.html	297	f7279895aa4d0f27dbe7c9af9d7f7984cdab8d70cb4777378753f8139228a299	"<a href=""#why"">لماذا NDSP</a>"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000205	SOURCE_UI_ROUTE_CANDIDATE	#plans	frontend/public-landing/NDSP_Landing.html	298	f7279895aa4d0f27dbe7c9af9d7f7984cdab8d70cb4777378753f8139228a299	"<a href=""#plans"">الباقات</a>"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000206	SOURCE_UI_ROUTE_CANDIDATE	/register.html	frontend/public-landing/NDSP_Landing.html	299	f7279895aa4d0f27dbe7c9af9d7f7984cdab8d70cb4777378753f8139228a299	"<a href=""/register.html"">التجربة</a>"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000207	SOURCE_UI_ROUTE_CANDIDATE	https://my.ndsp.app/login	frontend/public-landing/NDSP_Landing.html	305	f7279895aa4d0f27dbe7c9af9d7f7984cdab8d70cb4777378753f8139228a299	"<a class=""btn"" href=""https://my.ndsp.app/login"">دخول</a>"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000208	SOURCE_UI_ROUTE_CANDIDATE	/register.html	frontend/public-landing/NDSP_Landing.html	306	f7279895aa4d0f27dbe7c9af9d7f7984cdab8d70cb4777378753f8139228a299	"<a class=""btn gold"" href=""/register.html"">احجز مقعدك</a>"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000209	SOURCE_UI_ROUTE_CANDIDATE	/register.html	frontend/public-landing/NDSP_Landing.html	324	f7279895aa4d0f27dbe7c9af9d7f7984cdab8d70cb4777378753f8139228a299	"<a class=""btn gold"" href=""/register.html"">ابدأ تجربة 16 يوم ←</a>"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000210	SOURCE_UI_ROUTE_CANDIDATE	#features	frontend/public-landing/NDSP_Landing.html	325	f7279895aa4d0f27dbe7c9af9d7f7984cdab8d70cb4777378753f8139228a299	"<a class=""btn"" href=""#features"">اكتشف الطبقات</a>"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000211	SOURCE_UI_ROUTE_CANDIDATE	/register.html	frontend/public-landing/NDSP_Landing.html	405	f7279895aa4d0f27dbe7c9af9d7f7984cdab8d70cb4777378753f8139228a299	"window.location.href = ""/register.html"";"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000212	SOURCE_UI_ROUTE_CANDIDATE	https://my.ndsp.app/DSP_Login.html	frontend/public-landing/NDSP_Login.html	16	b8b3551bbb0427e56eaffb703a632e688c97579c3f1ea7adc65652a60399c08b	"<a style=""color:#f4d36a"" href=""https://my.ndsp.app/DSP_Login.html"">"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000213	SOURCE_UI_ROUTE_CANDIDATE	https://fonts.googleapis.com	frontend/public-landing/NDSP_Packages_Compare.html	8	5c363b0d6c0af4fcbb3b8f3723e9b31a6032c8396a24e366cee233d9ee1fb4dc	"<link rel=""preconnect"" href=""https://fonts.googleapis.com"">"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000214	SOURCE_UI_ROUTE_CANDIDATE	https://fonts.gstatic.com	frontend/public-landing/NDSP_Packages_Compare.html	9	5c363b0d6c0af4fcbb3b8f3723e9b31a6032c8396a24e366cee233d9ee1fb4dc	"<link rel=""preconnect"" href=""https://fonts.gstatic.com"" crossorigin>"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000215	SOURCE_UI_ROUTE_CANDIDATE	https://fonts.googleapis.com/css2?family=Reem+Kufi:wght@400;500;600;700&family=IBM+Plex+Sans+Arabic:wght@300;400;500;600;700&family=IBM+Plex+Mono:wght@400;500;600&family=Sora:wght@300;400;600;700;800&display=swap	frontend/public-landing/NDSP_Packages_Compare.html	10	5c363b0d6c0af4fcbb3b8f3723e9b31a6032c8396a24e366cee233d9ee1fb4dc	"<link href=""https://fonts.googleapis.com/css2?family=Reem+Kufi:wght@400;500;600;700&family=IBM+Plex+Sans+Arabic:wght@300;400;500;600;700&family=IBM+Plex+Mono:wght@400;500;600&family=Sora:wght@300;400;600;700;800&display=swap"" rel=""stylesheet"">"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000216	SOURCE_UI_ROUTE_CANDIDATE	#hunterSeal	frontend/public-landing/NDSP_Packages_Compare.html	108	5c363b0d6c0af4fcbb3b8f3723e9b31a6032c8396a24e366cee233d9ee1fb4dc	"<svg class=""seal-wm"" viewBox=""0 0 240 240"" aria-hidden=""true""><use href=""#hunterSeal""/></svg>"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000217	SOURCE_UI_ROUTE_CANDIDATE	#arcTop	frontend/public-landing/NDSP_Packages_Compare.html	119	5c363b0d6c0af4fcbb3b8f3723e9b31a6032c8396a24e366cee233d9ee1fb4dc	"<text font-family=""IBM Plex Mono,monospace"" font-size=""15"" letter-spacing=""6"" fill=""#D9B65A""><textPath href=""#arcTop"" startOffset=""50%"" text-anchor=""middle"">HUNTER</textPath></text>"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000218	SOURCE_UI_ROUTE_CANDIDATE	#arcBot	frontend/public-landing/NDSP_Packages_Compare.html	120	5c363b0d6c0af4fcbb3b8f3723e9b31a6032c8396a24e366cee233d9ee1fb4dc	"<text font-family=""IBM Plex Mono,monospace"" font-size=""13"" letter-spacing=""5"" fill=""#D9B65A""><textPath href=""#arcBot"" startOffset=""50%"" text-anchor=""middle"">KSA · 1</textPath></text>"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000219	SOURCE_UI_ROUTE_CANDIDATE	#hunterSeal	frontend/public-landing/NDSP_Packages_Compare.html	124	5c363b0d6c0af4fcbb3b8f3723e9b31a6032c8396a24e366cee233d9ee1fb4dc	"<div class=""brand""><svg viewBox=""0 0 240 240""><use href=""#hunterSeal""/></svg>"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000220	SOURCE_UI_ROUTE_CANDIDATE	DSP_Upgrade_Checkout.html	frontend/public-landing/NDSP_Packages_Compare.html	256	5c363b0d6c0af4fcbb3b8f3723e9b31a6032c8396a24e366cee233d9ee1fb4dc	"$$('[data-plan]').forEach(b=>b.onclick=()=>{location.href=""DSP_Upgrade_Checkout.html"";});"	INFERRED_FROM_SOURCE	Manual verification required
