batch_id,capability_id,capability_name,p0_signature,service_required,endpoint_required,real_data_required,service_evidence_found,endpoint_evidence_found,real_data_evidence_found,candidate_count,selected_evidence_paths,machine_closed,human_confirmation_required
B16_SERVICE_ONLY,CAP-B2ADCE8E14C1,Ndsp User Portal Final Experience V1 One Script,SERVICE_ONLY,true,false,false,true,true,true,353,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,true,true
B16_SERVICE_ONLY,CAP-BC09A0EB4549,User Operational Compat,SERVICE_ONLY,true,false,false,true,true,true,394,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,true,true
B16_SERVICE_ONLY,CAP-C26418100904,User Operational Compat,SERVICE_ONLY,true,false,false,true,true,true,359,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,true,true
B16_SERVICE_ONLY,CAP-C3C9F07E6EC7,Telegram Routing Admin,SERVICE_ONLY,true,false,false,true,true,true,391,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,true,true
B16_SERVICE_ONLY,CAP-D559FE326861,User Operational Compat,SERVICE_ONLY,true,false,false,true,true,true,352,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,true,true
B16_SERVICE_ONLY,CAP-D64F1CFB3F24,Framework Adapter,SERVICE_ONLY,true,false,false,true,true,true,346,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,true,true
B16_SERVICE_ONLY,CAP-D93913F10664,Framework Adapter,SERVICE_ONLY,true,false,false,true,true,true,386,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,true,true
B16_SERVICE_ONLY,CAP-DBE4CDD3AB94,Ndsp Nowpayments,SERVICE_ONLY,true,false,false,true,true,true,347,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,true,true
B16_SERVICE_ONLY,CAP-E4980A40032A,Ndsp User Portal Final Experience V1 One Script,SERVICE_ONLY,true,false,false,true,true,true,376,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,true,true
B16_SERVICE_ONLY,CAP-E50EE9CF3FD6,User Operational Compat,SERVICE_ONLY,true,false,false,true,true,true,335,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,true,true
B16_SERVICE_ONLY,CAP-EC53447FDEFA,Telegram Routing Internal,SERVICE_ONLY,true,false,false,true,true,true,331,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,true,true
B16_SERVICE_ONLY,CAP-EDF3F96EC14B,User Operational Compat,SERVICE_ONLY,true,false,false,true,true,true,355,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,true,true
