status,path,exists_locally,is_file,size_bytes,classification,classification_reason
??,docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/DawnGraphiteCache/data_1,true,true,270336,HUMAN_REVIEW,unclassified
??,docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/DawnGraphiteCache/data_2,true,true,8192,HUMAN_REVIEW,unclassified
??,docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/DawnGraphiteCache/data_3,true,true,8192,HUMAN_REVIEW,unclassified
??,docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/DawnGraphiteCache/index,true,true,262512,HUMAN_REVIEW,unclassified
??,docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/DawnWebGPUCache/data_0,true,true,8192,HUMAN_REVIEW,unclassified
??,docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/DawnWebGPUCache/data_1,true,true,270336,HUMAN_REVIEW,unclassified
??,docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/DawnWebGPUCache/data_2,true,true,8192,HUMAN_REVIEW,unclassified
??,docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/DawnWebGPUCache/data_3,true,true,8192,HUMAN_REVIEW,unclassified
??,docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/DawnWebGPUCache/index,true,true,262512,HUMAN_REVIEW,unclassified
??,"""docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/Extension Rules/CURRENT""",false,false,0,HUMAN_REVIEW,unclassified
??,"""docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/Extension Rules/LOCK""",false,false,0,HUMAN_REVIEW,unclassified
??,"""docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/Extension Rules/LOG""",false,false,0,HUMAN_REVIEW,unclassified
??,"""docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/Extension Rules/MANIFEST-000001""",false,false,0,HUMAN_REVIEW,unclassified
??,"""docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/Extension Scripts/CURRENT""",false,false,0,HUMAN_REVIEW,unclassified
??,"""docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/Extension Scripts/LOCK""",false,false,0,HUMAN_REVIEW,unclassified
??,"""docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/Extension Scripts/LOG""",false,false,0,HUMAN_REVIEW,unclassified
??,"""docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/Extension Scripts/MANIFEST-000001""",false,false,0,HUMAN_REVIEW,unclassified
??,"""docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/Extension State/CURRENT""",false,false,0,HUMAN_REVIEW,unclassified
??,"""docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/Extension State/LOCK""",false,false,0,HUMAN_REVIEW,unclassified
??,"""docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/Extension State/LOG""",false,false,0,HUMAN_REVIEW,unclassified
??,"""docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/Extension State/MANIFEST-000001""",false,false,0,HUMAN_REVIEW,unclassified
??,docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/Favicons,true,true,20480,HUMAN_REVIEW,unclassified
??,docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/Favicons-journal,true,true,0,HUMAN_REVIEW,unclassified
??,docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/GPUCache/data_0,true,true,8192,HUMAN_REVIEW,unclassified
??,docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/GPUCache/data_1,true,true,270336,HUMAN_REVIEW,unclassified
??,docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/GPUCache/data_2,true,true,8192,HUMAN_REVIEW,unclassified
??,docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/GPUCache/data_3,true,true,8192,HUMAN_REVIEW,unclassified
??,docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/GPUCache/index,true,true,262512,HUMAN_REVIEW,unclassified
??,docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/History,true,true,163840,HUMAN_REVIEW,unclassified
??,docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/History-journal,true,true,0,HUMAN_REVIEW,unclassified
??,docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/LOCK,true,true,0,HUMAN_REVIEW,unclassified
??,docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/LOG,true,true,0,HUMAN_REVIEW,unclassified
??,"""docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/Local Storage/leveldb/CURRENT""",false,false,0,HUMAN_REVIEW,unclassified
??,"""docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/Local Storage/leveldb/LOCK""",false,false,0,HUMAN_REVIEW,unclassified
??,"""docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/Local Storage/leveldb/LOG""",false,false,0,HUMAN_REVIEW,unclassified
??,"""docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/Local Storage/leveldb/MANIFEST-000001""",false,false,0,HUMAN_REVIEW,unclassified
??,"""docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/Login Data""",false,false,0,HUMAN_REVIEW,unclassified
??,"""docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/Login Data For Account""",false,false,0,HUMAN_REVIEW,unclassified
??,"""docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/Login Data For Account-journal""",false,false,0,HUMAN_REVIEW,unclassified
??,"""docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/Login Data-journal""",false,false,0,HUMAN_REVIEW,unclassified
??,"""docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/Network Persistent State""",false,false,0,HUMAN_REVIEW,unclassified
??,docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/PersistentOriginTrials/LOCK,true,true,0,HUMAN_REVIEW,unclassified
??,docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/PersistentOriginTrials/LOG,true,true,0,HUMAN_REVIEW,unclassified
??,docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/Preferences,true,true,18275,HUMAN_REVIEW,unclassified
??,docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/README,true,true,170,HUMAN_REVIEW,unclassified
??,"""docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/Reporting and NEL""",false,false,0,HUMAN_REVIEW,unclassified
??,"""docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/Reporting and NEL-journal""",false,false,0,HUMAN_REVIEW,unclassified
??,"""docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/SCT Auditing Pending Reports""",false,false,0,HUMAN_REVIEW,unclassified
??,"""docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/Safe Browsing Cookies""",false,false,0,HUMAN_REVIEW,unclassified
??,"""docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/Safe Browsing Cookies-journal""",false,false,0,HUMAN_REVIEW,unclassified
??,"""docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/Secure Preferences""",false,false,0,HUMAN_REVIEW,unclassified
??,"""docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/Segmentation Platform/SegmentInfoDB/LOCK""",false,false,0,HUMAN_REVIEW,unclassified
??,"""docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/Segmentation Platform/SegmentInfoDB/LOG""",false,false,0,HUMAN_REVIEW,unclassified
??,"""docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/Segmentation Platform/SignalDB/LOCK""",false,false,0,HUMAN_REVIEW,unclassified
??,"""docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/Segmentation Platform/SignalDB/LOG""",false,false,0,HUMAN_REVIEW,unclassified
??,"""docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/Segmentation Platform/SignalStorageConfigDB/LOCK""",false,false,0,HUMAN_REVIEW,unclassified
??,"""docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/Segmentation Platform/SignalStorageConfigDB/LOG""",false,false,0,HUMAN_REVIEW,unclassified
??,docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/ServerCertificate,true,true,20480,HUMAN_REVIEW,unclassified
??,docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/ServerCertificate-journal,true,true,0,HUMAN_REVIEW,unclassified
??,"""docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/Session Storage/CURRENT""",false,false,0,HUMAN_REVIEW,unclassified
??,"""docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/Session Storage/LOCK""",false,false,0,HUMAN_REVIEW,unclassified
??,"""docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/Session Storage/LOG""",false,false,0,HUMAN_REVIEW,unclassified
??,"""docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/Session Storage/MANIFEST-000001""",false,false,0,HUMAN_REVIEW,unclassified
??,docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/Sessions/Session_13429474978031591,true,true,4031,HUMAN_REVIEW,unclassified
??,docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/Sessions/Tabs_13429474978047478,true,true,3664,HUMAN_REVIEW,unclassified
??,"""docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/Shared Dictionary/cache/index""",false,false,0,HUMAN_REVIEW,unclassified
??,"""docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/Shared Dictionary/cache/index-dir/the-real-index""",false,false,0,HUMAN_REVIEW,unclassified
??,"""docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/Shared Dictionary/db""",false,false,0,HUMAN_REVIEW,unclassified
??,"""docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/Shared Dictionary/db-journal""",false,false,0,HUMAN_REVIEW,unclassified
??,"""docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/Site Characteristics Database/CURRENT""",false,false,0,HUMAN_REVIEW,unclassified
??,"""docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/Site Characteristics Database/LOCK""",false,false,0,HUMAN_REVIEW,unclassified
??,"""docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/Site Characteristics Database/LOG""",false,false,0,HUMAN_REVIEW,unclassified
??,"""docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/Site Characteristics Database/MANIFEST-000001""",false,false,0,HUMAN_REVIEW,unclassified
??,"""docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/Sync Data/LevelDB/CURRENT""",false,false,0,HUMAN_REVIEW,unclassified
??,"""docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/Sync Data/LevelDB/LOCK""",false,false,0,HUMAN_REVIEW,unclassified
??,"""docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/Sync Data/LevelDB/LOG""",false,false,0,HUMAN_REVIEW,unclassified
??,"""docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/Sync Data/LevelDB/MANIFEST-000001""",false,false,0,HUMAN_REVIEW,unclassified
??,"""docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/Top Sites""",false,false,0,HUMAN_REVIEW,unclassified
??,"""docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/Top Sites-journal""",false,false,0,HUMAN_REVIEW,unclassified
??,docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/TransportSecurity,true,true,188,HUMAN_REVIEW,unclassified
??,"""docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/Trust Tokens""",false,false,0,HUMAN_REVIEW,unclassified
??,"""docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/Trust Tokens-journal""",false,false,0,HUMAN_REVIEW,unclassified
??,"""docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/Web Data""",false,false,0,HUMAN_REVIEW,unclassified
??,"""docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/Web Data-journal""",false,false,0,HUMAN_REVIEW,unclassified
??,docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/WebStorage/QuotaManager,true,true,40960,HUMAN_REVIEW,unclassified
??,docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/WebStorage/QuotaManager-journal,true,true,0,HUMAN_REVIEW,unclassified
??,docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/chrome_cart_db/LOCK,true,true,0,HUMAN_REVIEW,unclassified
??,docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/chrome_cart_db/LOG,true,true,0,HUMAN_REVIEW,unclassified
??,docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/commerce_subscription_db/LOCK,true,true,0,HUMAN_REVIEW,unclassified
??,docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/commerce_subscription_db/LOG,true,true,0,HUMAN_REVIEW,unclassified
??,docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/discount_infos_db/LOCK,true,true,0,HUMAN_REVIEW,unclassified
??,docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/discount_infos_db/LOG,true,true,0,HUMAN_REVIEW,unclassified
??,docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/discounts_db/LOCK,true,true,0,HUMAN_REVIEW,unclassified
??,docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/discounts_db/LOG,true,true,0,HUMAN_REVIEW,unclassified
??,docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/engine_allowlist.bf,true,true,360,HUMAN_REVIEW,unclassified
??,docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/parcel_tracking_db/LOCK,true,true,0,HUMAN_REVIEW,unclassified
??,docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/parcel_tracking_db/LOG,true,true,0,HUMAN_REVIEW,unclassified
??,docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/shared_proto_db/CURRENT,true,true,16,HUMAN_REVIEW,unclassified
??,docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/shared_proto_db/LOCK,true,true,0,HUMAN_REVIEW,unclassified
??,docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/shared_proto_db/LOG,true,true,415,HUMAN_REVIEW,unclassified
??,docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/shared_proto_db/MANIFEST-000001,true,true,41,HUMAN_REVIEW,unclassified
??,docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/shared_proto_db/metadata/CURRENT,true,true,16,HUMAN_REVIEW,unclassified
??,docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/shared_proto_db/metadata/LOCK,true,true,0,HUMAN_REVIEW,unclassified
??,docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/shared_proto_db/metadata/LOG,true,true,433,HUMAN_REVIEW,unclassified
??,docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/shared_proto_db/metadata/MANIFEST-000001,true,true,41,HUMAN_REVIEW,unclassified
??,docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Default/trusted_vault.pb,true,true,84,HUMAN_REVIEW,unclassified
??,docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/GPUPersistentCache/GPUCache/7WE2TYRSGLNGHXRXWS7GUPWSQLGIQULP/cache.db,true,true,12288,SENSITIVE_OR_BINARY,blocked_suffix
??,docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/GPUPersistentCache/GPUCache/7WE2TYRSGLNGHXRXWS7GUPWSQLGIQULP/cache.journal,true,true,0,HUMAN_REVIEW,unclassified
??,docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/GraphiteDawnCache/data_0,true,true,8192,HUMAN_REVIEW,unclassified
??,docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/GraphiteDawnCache/data_1,true,true,270336,HUMAN_REVIEW,unclassified
??,docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/GraphiteDawnCache/data_2,true,true,8192,HUMAN_REVIEW,unclassified
??,docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/GraphiteDawnCache/data_3,true,true,8192,HUMAN_REVIEW,unclassified
??,docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/GraphiteDawnCache/index,true,true,262512,HUMAN_REVIEW,unclassified
??,"""docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Last Version""",false,false,0,HUMAN_REVIEW,unclassified
??,"""docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Local State""",false,false,0,HUMAN_REVIEW,unclassified
??,docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/Variations,true,true,85,HUMAN_REVIEW,unclassified
??,docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_completed/segmentation_platform/ukm_db,true,true,49152,HUMAN_REVIEW,unclassified
??,"""docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_data-health/Default/Account Web Data""",false,false,0,HUMAN_REVIEW,unclassified
??,"""docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_data-health/Default/Account Web Data-journal""",false,false,0,HUMAN_REVIEW,unclassified
??,"""docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_data-health/Default/Affiliation Database""",false,false,0,HUMAN_REVIEW,unclassified
??,"""docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_data-health/Default/Affiliation Database-journal""",false,false,0,HUMAN_REVIEW,unclassified
??,docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_data-health/Default/BookmarkMergedSurfaceOrdering,true,true,4,HUMAN_REVIEW,unclassified
??,docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_data-health/Default/Cache/Cache_Data/61f36c6371541776_0,true,true,456133,HUMAN_REVIEW,unclassified
??,docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_data-health/Default/Cache/Cache_Data/7ddc2a9e897a5762_0,true,true,4882,HUMAN_REVIEW,unclassified
??,docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_data-health/Default/Cache/Cache_Data/e47ab2b0e369fd7e_0,true,true,31646,HUMAN_REVIEW,unclassified
??,docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_data-health/Default/Cache/Cache_Data/ed5152d08612b2ae_0,true,true,3660,HUMAN_REVIEW,unclassified
??,docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_data-health/Default/Cache/Cache_Data/f8d42d077486a070_0,true,true,282222,HUMAN_REVIEW,unclassified
??,docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_data-health/Default/Cache/Cache_Data/index,true,true,24,HUMAN_REVIEW,unclassified
??,docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_data-health/Default/Cache/Cache_Data/index-dir/the-real-index,true,true,168,HUMAN_REVIEW,unclassified
??,docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_data-health/Default/Cache/No_Vary_Search/journal.baj,true,true,4,HUMAN_REVIEW,unclassified
??,docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_data-health/Default/Cache/No_Vary_Search/snapshot.baf,true,true,20,HUMAN_REVIEW,unclassified
??,docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_data-health/Default/ClientCertificates/LOCK,true,true,0,HUMAN_REVIEW,unclassified
??,docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_data-health/Default/ClientCertificates/LOG,true,true,0,HUMAN_REVIEW,unclassified
??,"""docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_data-health/Default/Code Cache/js/ba678a2fbd8c358c_0""",false,false,0,HUMAN_REVIEW,unclassified
??,"""docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_data-health/Default/Code Cache/js/dee9e96734224f1d_0""",false,false,0,HUMAN_REVIEW,unclassified
??,"""docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_data-health/Default/Code Cache/js/index""",false,false,0,HUMAN_REVIEW,unclassified
??,"""docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_data-health/Default/Code Cache/js/index-dir/the-real-index""",false,false,0,HUMAN_REVIEW,unclassified
??,"""docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_data-health/Default/Code Cache/wasm/index""",false,false,0,HUMAN_REVIEW,unclassified
??,"""docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_data-health/Default/Code Cache/wasm/index-dir/the-real-index""",false,false,0,HUMAN_REVIEW,unclassified
??,docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_data-health/Default/Cookies,true,true,20480,HUMAN_REVIEW,unclassified
??,docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_data-health/Default/Cookies-journal,true,true,0,HUMAN_REVIEW,unclassified
??,docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_data-health/Default/DawnGraphiteCache/data_0,true,true,8192,HUMAN_REVIEW,unclassified
??,docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_data-health/Default/DawnGraphiteCache/data_1,true,true,270336,HUMAN_REVIEW,unclassified
??,docs/05-runbooks/NDSP_COMMERCIAL_DATA_TRUTH_GATE_20260725_194121/profile-page_data-health/Default/DawnGraphiteCache/data_2,true,true,8192,HUMAN_REVIEW,unclassified
