path,type,size_bytes,mode,owner,group,symlink_target
/opt/metasploit-framework/embedded/framework/external/source/shellcode/osx/stager/printf/printf.h,FILE,4980,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/README,FILE,754,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/build.sh,FILE,3329,0o755,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/midstager.asm,FILE,4073,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/msf2,DIRECTORY,4096,0o755,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/multi_arch_kernel_queue_apc.asm,FILE,18093,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/single_adduser.asm,FILE,950,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/single_exec.asm,FILE,851,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/single_shell_bind_tcp.asm,FILE,1989,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/single_shell_bind_tcp_xpfw.asm,FILE,3264,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/single_shell_reverse_tcp.asm,FILE,1800,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/speech,DIRECTORY,4096,0o755,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/stage_shell.asm,FILE,3027,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/stage_upexec.asm,FILE,2445,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/stager_bind_ipv6_tcp_nx.asm,FILE,6181,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/stager_bind_tcp.asm,FILE,1710,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/stager_bind_tcp_nx.asm,FILE,5644,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/stager_find_tag.asm,FILE,1135,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/stager_reverse_http.asm,FILE,3292,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/stager_reverse_ipv6_tcp_nx.asm,FILE,6218,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/stager_reverse_ord_tcp.asm,FILE,1198,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/stager_reverse_tcp.asm,FILE,1566,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/stager_reverse_tcp_nx.asm,FILE,5620,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/templates,DIRECTORY,4096,0o755,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/x64,DIRECTORY,4096,0o755,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/x86,DIRECTORY,4096,0o755,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/msf2/README,FILE,2275,0o755,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/msf2/passivex.asm,FILE,3166,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/msf2/win32_stage_api.asm,FILE,1512,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/msf2/win32_stage_boot_bind.asm,FILE,536,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/msf2/win32_stage_boot_bind_inlineegg.asm,FILE,245,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/msf2/win32_stage_boot_bind_read.asm,FILE,768,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/msf2/win32_stage_boot_bind_shell.asm,FILE,226,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/msf2/win32_stage_boot_reverse.asm,FILE,825,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/msf2/win32_stage_boot_reverse_inlineegg.asm,FILE,248,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/msf2/win32_stage_boot_reverse_read.asm,FILE,704,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/msf2/win32_stage_boot_reverse_shell.asm,FILE,229,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/msf2/win32_stage_boot_reverse_shell_revert.asm,FILE,263,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/msf2/win32_stage_boot_reverse_udp.asm,FILE,909,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/msf2/win32_stage_boot_winsock_bind.asm,FILE,2216,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/msf2/win32_stage_boot_winsock_conn.asm,FILE,2126,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/msf2/win32_stage_boot_winsock_conn_udp.asm,FILE,2099,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/msf2/win32_stage_inlineegg.asm,FILE,826,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/msf2/win32_stage_revert.asm,FILE,423,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/msf2/win32_stage_shell.asm,FILE,1546,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/msf2/win32_stage_uploadexec.asm,FILE,4213,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/msf2/win32_stage_winexec.asm,FILE,560,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/templates/inc,DIRECTORY,4096,0o755,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/templates/linux_template.asm,FILE,43,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/templates/win32_template.asm,FILE,2057,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/templates/inc/README,FILE,81,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/templates/inc/byte.inc,FILE,25999,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/templates/inc/function.inc,FILE,8354,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/templates/inc/language.inc,FILE,5668,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/templates/inc/nasm.inc,FILE,1041,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/templates/inc/pe.asm,FILE,3391,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/templates/inc/pe.inc,FILE,23345,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/templates/inc/win32.inc,FILE,1102,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/templates/inc/win32dll.inc,FILE,10259,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/templates/inc/win32n.inc,FILE,309694,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/speech/COPYRIGHT.txt,FILE,1549,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/speech/Speak.cpp,FILE,518,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/speech/Speak.exe,FILE,111104,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/speech/w32-speaking-shellcode-eaf.bin,FILE,271,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/speech/w32-speaking-shellcode-esp.bin,FILE,247,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/speech/w32-speaking-shellcode-hash-list.asm,FILE,553,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/speech/w32-speaking-shellcode.asm,FILE,8861,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/speech/w32-speaking-shellcode.bin,FILE,242,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/x86/bin,DIRECTORY,4096,0o755,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/x86/build.py,FILE,5152,0o755,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/x86/src,DIRECTORY,4096,0o755,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/x86/bin/.keep,FILE,0,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/x86/src/block,DIRECTORY,4096,0o755,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/x86/src/hash.py,FILE,5903,0o755,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/x86/src/kernel,DIRECTORY,4096,0o755,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/x86/src/migrate,DIRECTORY,4096,0o755,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/x86/src/single,DIRECTORY,4096,0o755,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/x86/src/stage,DIRECTORY,4096,0o755,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/x86/src/stager,DIRECTORY,4096,0o755,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/x86/src/test_rc4.asm,FILE,2097,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/x86/src/migrate/apc.asm,FILE,3142,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/x86/src/migrate/executex64.asm,FILE,3086,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/x86/src/migrate/migrate.asm,FILE,2732,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/x86/src/migrate/poolparty.asm,FILE,2548,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/x86/src/block/block_api.asm,FILE,5917,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/x86/src/block/block_bind_tcp.asm,FILE,3339,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/x86/src/block/block_create_remote_process.asm,FILE,1855,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/x86/src/block/block_exitfunk.asm,FILE,2649,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/x86/src/block/block_get_pstore_creds.asm,FILE,8716,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/x86/src/block/block_hidden_bind_ipknock.asm,FILE,5251,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/x86/src/block/block_hidden_bind_tcp.asm,FILE,4660,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/x86/src/block/block_rc4.asm,FILE,1732,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/x86/src/block/block_recv.asm,FILE,2252,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/x86/src/block/block_recv_rc4.asm,FILE,3329,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/x86/src/block/block_reverse_http.asm,FILE,6210,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/x86/src/block/block_reverse_http_use_proxy_creds.asm,FILE,5384,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/x86/src/block/block_reverse_https_proxy.asm,FILE,6763,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/x86/src/block/block_reverse_ipv6_tcp.asm,FILE,2805,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/x86/src/block/block_reverse_tcp.asm,FILE,2631,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/x86/src/block/block_reverse_tcp_allports.asm,FILE,2563,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/x86/src/block/block_reverse_tcp_dns.asm,FILE,2915,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/x86/src/block/block_reverse_winhttp.asm,FILE,5071,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/x86/src/block/block_service.asm,FILE,1320,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/x86/src/block/block_service_change_description.asm,FILE,911,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/x86/src/block/block_service_stopped.asm,FILE,879,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/x86/src/block/block_shell.asm,FILE,3165,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/x86/src/stage/stage_shell.asm,FILE,1033,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/x86/src/stage/stage_upexec.asm,FILE,8423,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/x86/src/single/alloc_execute.asm,FILE,1866,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/x86/src/single/createthread.asm,FILE,872,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/x86/src/single/single_create_remote_process.asm,FILE,699,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/x86/src/single/single_exec.asm,FILE,1025,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/x86/src/single/single_loadlibrary.asm,FILE,1019,0o755,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/x86/src/single/single_service_stuff.asm,FILE,899,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/x86/src/single/single_shell_bind_tcp.asm,FILE,943,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/x86/src/single/single_shell_hidden_bind_tcp.asm,FILE,952,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/x86/src/single/single_shell_reverse_tcp.asm,FILE,952,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/x86/src/stager/stager_bind_ipknock_tcp.asm,FILE,1029,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/x86/src/stager/stager_bind_tcp_nx.asm,FILE,955,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/x86/src/stager/stager_bind_tcp_rc4.asm,FILE,1021,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/x86/src/stager/stager_hidden_bind_tcp.asm,FILE,1028,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/x86/src/stager/stager_reverse_http.asm,FILE,840,0o755,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/x86/src/stager/stager_reverse_http_proxy_pstore.asm,FILE,815,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/x86/src/stager/stager_reverse_https.asm,FILE,842,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/x86/src/stager/stager_reverse_https_proxy.asm,FILE,828,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/x86/src/stager/stager_reverse_ipv6_tcp_nx.asm,FILE,1012,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/x86/src/stager/stager_reverse_tcp_dns.asm,FILE,972,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/x86/src/stager/stager_reverse_tcp_dns_connect_only.asm,FILE,923,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/x86/src/stager/stager_reverse_tcp_nx.asm,FILE,966,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/x86/src/stager/stager_reverse_tcp_nx_allports.asm,FILE,977,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/x86/src/stager/stager_reverse_tcp_rc4.asm,FILE,1031,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/x86/src/stager/stager_reverse_tcp_rc4_dns.asm,FILE,1104,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/x86/src/stager/stager_reverse_winhttp.asm,FILE,864,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/x86/src/kernel/stager_sysenter_hook.asm,FILE,5668,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/x64/bin,DIRECTORY,4096,0o755,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/x64/build.py,FILE,3823,0o755,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/x64/src,DIRECTORY,4096,0o755,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/x64/bin/.keep,FILE,0,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/x64/bin/stager_reverse_https.bin,FILE,509,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/x64/src/block,DIRECTORY,4096,0o755,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/x64/src/migrate,DIRECTORY,4096,0o755,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/x64/src/single,DIRECTORY,4096,0o755,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/x64/src/stage,DIRECTORY,4096,0o755,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/x64/src/stager,DIRECTORY,4096,0o755,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/x64/src/migrate/apc.asm,FILE,2749,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/x64/src/migrate/migrate.asm,FILE,3021,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/x64/src/migrate/poolparty.asm,FILE,2974,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/x64/src/migrate/remotethread.asm,FILE,3094,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/x64/src/block/block_api.asm,FILE,6737,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/x64/src/block/block_bind_tcp.asm,FILE,3612,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/x64/src/block/block_exitfunk.asm,FILE,1225,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/x64/src/block/block_recv.asm,FILE,2449,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/x64/src/block/block_reverse_https.asm,FILE,5830,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/x64/src/block/block_reverse_tcp.asm,FILE,2796,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/x64/src/block/block_shell.asm,FILE,3273,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/x64/src/stage/stage_shell.asm,FILE,1036,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/x64/src/single/single_exec.asm,FILE,964,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/x64/src/single/single_loadlibrary.asm,FILE,994,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/x64/src/single/single_shell_bind_tcp.asm,FILE,928,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/x64/src/single/single_shell_reverse_tcp.asm,FILE,957,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/x64/src/stager/stager_bind_tcp_nx.asm,FILE,961,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/x64/src/stager/stager_reverse_https.asm,FILE,865,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/windows/x64/src/stager/stager_reverse_tcp_nx.asm,FILE,971,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/bsd/ia32,DIRECTORY,4096,0o755,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/bsd/sparc,DIRECTORY,4096,0o755,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/bsd/ia32/Makefile,FILE,482,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/bsd/ia32/generic.asm,FILE,2375,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/bsd/ia32/single_bind_tcp_shell.asm,FILE,795,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/bsd/ia32/single_bind_tcp_shell_ipv6.asm,FILE,800,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/bsd/ia32/single_exec.asm,FILE,748,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/bsd/ia32/single_find_tcp_shell.asm,FILE,805,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/bsd/ia32/single_findsock.asm,FILE,1040,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/bsd/ia32/single_reverse_libinject.asm,FILE,673,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/bsd/ia32/single_reverse_tcp_shell.asm,FILE,999,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/bsd/ia32/single_reverse_tcp_shell_ipv6.asm,FILE,1004,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/bsd/ia32/stage_tcp_shell.asm,FILE,570,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/bsd/ia32/stager_sock_bind.asm,FILE,1424,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/bsd/ia32/stager_sock_bind_ipv6.asm,FILE,2166,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/bsd/ia32/stager_sock_find.asm,FILE,1248,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/bsd/ia32/stager_sock_reverse.asm,FILE,1264,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/bsd/ia32/stager_sock_reverse_ipv6.asm,FILE,2320,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/bsd/sparc/single_bind_tcp.s,FILE,1116,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/bsd/sparc/single_reverse_tcp.s,FILE,946,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/bsdi/ia32,DIRECTORY,4096,0o755,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/bsdi/ia32/Makefile,FILE,323,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/bsdi/ia32/generic.asm,FILE,2445,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/bsdi/ia32/single_bind_tcp_shell.asm,FILE,798,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/bsdi/ia32/single_find_tcp_shell.asm,FILE,807,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/bsdi/ia32/single_reverse_tcp_shell.asm,FILE,908,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/bsdi/ia32/stage_tcp_shell.asm,FILE,597,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/bsdi/ia32/stager_sock_bind.asm,FILE,1406,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/bsdi/ia32/stager_sock_find.asm,FILE,1281,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/bsdi/ia32/stager_sock_reverse.asm,FILE,1331,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/bsdi/ia32/syscall_bsdi_4.3.h,FILE,6029,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/solaris/sparc,DIRECTORY,4096,0o755,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/solaris/sparc/single_bind_tcp.s,FILE,1233,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/solaris/sparc/single_findsock.s,FILE,1077,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/solaris/sparc/single_reverse_tcp.s,FILE,1063,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/apple_ios/aarch64,DIRECTORY,4096,0o755,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/apple_ios/aarch64/single_reverse_tcp_shell.s,FILE,1394,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/linux/aarch64,DIRECTORY,4096,0o755,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/linux/armbe,DIRECTORY,4096,0o755,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/linux/armle,DIRECTORY,4096,0o755,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/linux/ia32,DIRECTORY,4096,0o755,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/linux/mips,DIRECTORY,4096,0o755,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/linux/mipsbe,DIRECTORY,4096,0o755,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/linux/mipsle,DIRECTORY,4096,0o755,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/linux/sparc,DIRECTORY,4096,0o755,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/linux/x64,DIRECTORY,4096,0o755,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/linux/aarch64/single_reverse_tcp_shell.s,FILE,1390,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/linux/aarch64/stage_mettle.s,FILE,1805,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/linux/aarch64/stage_shell.s,FILE,713,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/linux/aarch64/stager_sock_reverse.s,FILE,2050,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/linux/ia32/Makefile,FILE,1714,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/linux/ia32/generic.asm,FILE,2563,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/linux/ia32/linux_2.6.7_unistd_ia32.h,FILE,10792,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/linux/ia32/single_adduser.asm,FILE,1365,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/linux/ia32/single_adduser.template,FILE,1934,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/linux/ia32/single_bind_tcp_shell.asm,FILE,876,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/linux/ia32/single_exec.asm,FILE,681,0o644,0,0,
/opt/metasploit-framework/embedded/framework/external/source/shellcode/linux/ia32/single_find_tcp_shell.asm,FILE,809,0o644,0,0,
