capability_id,environment_variable_name,source_location,values_exposed
CAP-98156F574B28,PG_URI,LOCAL_ONLY_OR_MODIFIED,false
CAP-98156F574B28,PORT,LOCAL_ONLY_OR_MODIFIED,false
CAP-98156F574B28,POSTGRES_DB,LOCAL_ONLY_OR_MODIFIED,false
CAP-98156F574B28,POSTGRES_HOST,LOCAL_ONLY_OR_MODIFIED,false
CAP-98156F574B28,POSTGRES_PASSWORD,LOCAL_ONLY_OR_MODIFIED,false
CAP-98156F574B28,POSTGRES_PORT,LOCAL_ONLY_OR_MODIFIED,false
CAP-98156F574B28,POSTGRES_URI,LOCAL_ONLY_OR_MODIFIED,false
CAP-98156F574B28,POSTGRES_URL,LOCAL_ONLY_OR_MODIFIED,false
CAP-98156F574B28,POSTGRES_USER,LOCAL_ONLY_OR_MODIFIED,false
CAP-98156F574B28,PUBLIC_APP_URL,LOCAL_ONLY_OR_MODIFIED,false
CAP-98156F574B28,PUBLIC_URL,LOCAL_ONLY_OR_MODIFIED,false
CAP-98156F574B28,SALT,LOCAL_ONLY_OR_MODIFIED,false
CAP-98156F574B28,SECRET_KEY,LOCAL_ONLY_OR_MODIFIED,false
CAP-98156F574B28,SERVICE_NAME,LOCAL_ONLY_OR_MODIFIED,false
CAP-98156F574B28,SESSION_SECRET,LOCAL_ONLY_OR_MODIFIED,false
CAP-98156F574B28,SMTP_ADMIN_TO,LOCAL_ONLY_OR_MODIFIED,false
CAP-98156F574B28,SMTP_HOST,LOCAL_ONLY_OR_MODIFIED,false
CAP-98156F574B28,SMTP_PASS,LOCAL_ONLY_OR_MODIFIED,false
CAP-98156F574B28,SMTP_TO,LOCAL_ONLY_OR_MODIFIED,false
CAP-98156F574B28,SMTP_USER,LOCAL_ONLY_OR_MODIFIED,false
CAP-98156F574B28,TELEGRAM_BOT_TOKEN,LOCAL_ONLY_OR_MODIFIED,false
CAP-98156F574B28,TELEGRAM_CHAT_ID,LOCAL_ONLY_OR_MODIFIED,false
CAP-98156F574B28,TELEGRAM_TOKEN,LOCAL_ONLY_OR_MODIFIED,false
CAP-98156F574B28,TOKEN_SECRET,LOCAL_ONLY_OR_MODIFIED,false
CAP-98156F574B28,X_ADMIN_KEY,LOCAL_ONLY_OR_MODIFIED,false
CAP-935E1E26D22F,ACCESS_TOKEN_SECRET,LOCAL_ONLY_OR_MODIFIED,false
CAP-935E1E26D22F,ADMIN_EMAIL,LOCAL_ONLY_OR_MODIFIED,false
CAP-935E1E26D22F,ADMIN_JWT_SECRET,LOCAL_ONLY_OR_MODIFIED,false
CAP-935E1E26D22F,ADMIN_KEY,LOCAL_ONLY_OR_MODIFIED,false
CAP-935E1E26D22F,ADMIN_TELEGRAM_CHAT_ID,LOCAL_ONLY_OR_MODIFIED,false
CAP-935E1E26D22F,ALERT_EMAIL_TO,LOCAL_ONLY_OR_MODIFIED,false
CAP-935E1E26D22F,APP_URL,LOCAL_ONLY_OR_MODIFIED,false
CAP-935E1E26D22F,AUTH_JWT_SECRET,LOCAL_ONLY_OR_MODIFIED,false
CAP-935E1E26D22F,AUTH_PORT,LOCAL_ONLY_OR_MODIFIED,false
CAP-935E1E26D22F,BACKEND_DIR,LOCAL_ONLY_OR_MODIFIED,false
CAP-935E1E26D22F,BACKUP_ROOT,LOCAL_ONLY_OR_MODIFIED,false
CAP-935E1E26D22F,BOT_TOKEN,LOCAL_ONLY_OR_MODIFIED,false
CAP-935E1E26D22F,CHAT_ID,LOCAL_ONLY_OR_MODIFIED,false
CAP-935E1E26D22F,DATABASE_URL,LOCAL_ONLY_OR_MODIFIED,false
CAP-935E1E26D22F,DB_HOST,LOCAL_ONLY_OR_MODIFIED,false
CAP-935E1E26D22F,DB_NAME,LOCAL_ONLY_OR_MODIFIED,false
CAP-935E1E26D22F,DB_PASSWORD,LOCAL_ONLY_OR_MODIFIED,false
CAP-935E1E26D22F,DB_PORT,LOCAL_ONLY_OR_MODIFIED,false
CAP-935E1E26D22F,DB_URL,LOCAL_ONLY_OR_MODIFIED,false
CAP-935E1E26D22F,DB_USER,LOCAL_ONLY_OR_MODIFIED,false
CAP-935E1E26D22F,DEPLOY_DIR,LOCAL_ONLY_OR_MODIFIED,false
CAP-935E1E26D22F,EUID,LOCAL_ONLY_OR_MODIFIED,false
CAP-935E1E26D22F,FRONTEND_DIR,LOCAL_ONLY_OR_MODIFIED,false
CAP-935E1E26D22F,HOST,LOCAL_ONLY_OR_MODIFIED,false
CAP-935E1E26D22F,JWT_SECRET,LOCAL_ONLY_OR_MODIFIED,false
CAP-935E1E26D22F,NDSP_ADMIN_ACTIONS_PORT,LOCAL_ONLY_OR_MODIFIED,false
CAP-935E1E26D22F,NDSP_ADMIN_ACTION_KEY,LOCAL_ONLY_OR_MODIFIED,false
CAP-935E1E26D22F,NDSP_ADMIN_JWT_SECRET,LOCAL_ONLY_OR_MODIFIED,false
CAP-935E1E26D22F,NDSP_ADMIN_KEY,LOCAL_ONLY_OR_MODIFIED,false
CAP-935E1E26D22F,NDSP_ADMIN_UI_PROXY_PORT,LOCAL_ONLY_OR_MODIFIED,false
CAP-935E1E26D22F,NDSP_ADMIN_USERS_JSON,LOCAL_ONLY_OR_MODIFIED,false
CAP-935E1E26D22F,NDSP_ADMIN_USERS_OFFICIAL_PORT,LOCAL_ONLY_OR_MODIFIED,false
CAP-935E1E26D22F,NDSP_ALLOW_UNVERIFIED_ADMIN_JWT,LOCAL_ONLY_OR_MODIFIED,false
CAP-935E1E26D22F,NDSP_API_COMPAT_PORT,LOCAL_ONLY_OR_MODIFIED,false
CAP-935E1E26D22F,NDSP_ASSET_REGISTRY_PATH,LOCAL_ONLY_OR_MODIFIED,false
CAP-935E1E26D22F,NDSP_AUTH_PORT,LOCAL_ONLY_OR_MODIFIED,false
CAP-935E1E26D22F,NDSP_DATABASE_URL,LOCAL_ONLY_OR_MODIFIED,false
CAP-935E1E26D22F,NDSP_DEBUG_ACTIVATION_URL,LOCAL_ONLY_OR_MODIFIED,false
CAP-935E1E26D22F,NDSP_DEVICE_GUARD_SALT,LOCAL_ONLY_OR_MODIFIED,false
CAP-935E1E26D22F,NDSP_GOLDEN_WRAPPER_HOST,LOCAL_ONLY_OR_MODIFIED,false
CAP-935E1E26D22F,NDSP_GOLDEN_WRAPPER_PORT,LOCAL_ONLY_OR_MODIFIED,false
CAP-935E1E26D22F,NDSP_JWT_SECRET,LOCAL_ONLY_OR_MODIFIED,false
CAP-935E1E26D22F,NDSP_PLATFORM_GATEWAY_HOST,LOCAL_ONLY_OR_MODIFIED,false
CAP-935E1E26D22F,NDSP_PLATFORM_GATEWAY_PORT,LOCAL_ONLY_OR_MODIFIED,false
CAP-935E1E26D22F,NDSP_PUBLIC_APP_URL,LOCAL_ONLY_OR_MODIFIED,false
CAP-935E1E26D22F,NDSP_PUBLIC_URL,LOCAL_ONLY_OR_MODIFIED,false
CAP-935E1E26D22F,NDSP_QUALITY_LIVE_UPSTREAM,LOCAL_ONLY_OR_MODIFIED,false
CAP-935E1E26D22F,NDSP_SESSION_SECRET,LOCAL_ONLY_OR_MODIFIED,false
CAP-935E1E26D22F,NDSP_SMTP_HOST,LOCAL_ONLY_OR_MODIFIED,false
CAP-935E1E26D22F,NDSP_SMTP_PASS,LOCAL_ONLY_OR_MODIFIED,false
CAP-935E1E26D22F,NDSP_SMTP_USER,LOCAL_ONLY_OR_MODIFIED,false
CAP-935E1E26D22F,NDSP_TELEGRAM_BOT_TOKEN,LOCAL_ONLY_OR_MODIFIED,false
CAP-935E1E26D22F,NDSP_TELEGRAM_CHAT_ID,LOCAL_ONLY_OR_MODIFIED,false
CAP-935E1E26D22F,NDSP_TRIAL_DAYS,LOCAL_ONLY_OR_MODIFIED,false
CAP-935E1E26D22F,NDSP_TRIAL_REGISTER_PORT,LOCAL_ONLY_OR_MODIFIED,false
CAP-935E1E26D22F,NDSP_USER_DASHBOARD_PORT,LOCAL_ONLY_OR_MODIFIED,false
CAP-935E1E26D22F,NDSP_USER_LOGIN_PORT,LOCAL_ONLY_OR_MODIFIED,false
CAP-935E1E26D22F,NOWPAYMENTS_API_KEY,LOCAL_ONLY_OR_MODIFIED,false
CAP-935E1E26D22F,NOWPAYMENTS_IPN_SECRET,LOCAL_ONLY_OR_MODIFIED,false
CAP-935E1E26D22F,NOWPAYMENTS_PRICE_CURRENCY,LOCAL_ONLY_OR_MODIFIED,false
CAP-935E1E26D22F,PGDATABASE,LOCAL_ONLY_OR_MODIFIED,false
CAP-935E1E26D22F,PGHOST,LOCAL_ONLY_OR_MODIFIED,false
CAP-935E1E26D22F,PGPASSWORD,LOCAL_ONLY_OR_MODIFIED,false
CAP-935E1E26D22F,PGPORT,LOCAL_ONLY_OR_MODIFIED,false
CAP-935E1E26D22F,PGURL,LOCAL_ONLY_OR_MODIFIED,false
CAP-935E1E26D22F,PGUSER,LOCAL_ONLY_OR_MODIFIED,false
CAP-935E1E26D22F,PG_CONNECTION_STRING,LOCAL_ONLY_OR_MODIFIED,false
CAP-935E1E26D22F,PG_URI,LOCAL_ONLY_OR_MODIFIED,false
CAP-935E1E26D22F,PORT,LOCAL_ONLY_OR_MODIFIED,false
CAP-935E1E26D22F,POSTGRES_DB,LOCAL_ONLY_OR_MODIFIED,false
CAP-935E1E26D22F,POSTGRES_HOST,LOCAL_ONLY_OR_MODIFIED,false
CAP-935E1E26D22F,POSTGRES_PASSWORD,LOCAL_ONLY_OR_MODIFIED,false
CAP-935E1E26D22F,POSTGRES_PORT,LOCAL_ONLY_OR_MODIFIED,false
CAP-935E1E26D22F,POSTGRES_URI,LOCAL_ONLY_OR_MODIFIED,false
CAP-935E1E26D22F,POSTGRES_URL,LOCAL_ONLY_OR_MODIFIED,false
CAP-935E1E26D22F,POSTGRES_USER,LOCAL_ONLY_OR_MODIFIED,false
CAP-935E1E26D22F,PUBLIC_APP_URL,LOCAL_ONLY_OR_MODIFIED,false
CAP-935E1E26D22F,PUBLIC_URL,LOCAL_ONLY_OR_MODIFIED,false
CAP-935E1E26D22F,SALT,LOCAL_ONLY_OR_MODIFIED,false
CAP-935E1E26D22F,SECRET_KEY,LOCAL_ONLY_OR_MODIFIED,false
CAP-935E1E26D22F,SERVICE_NAME,LOCAL_ONLY_OR_MODIFIED,false
CAP-935E1E26D22F,SESSION_SECRET,LOCAL_ONLY_OR_MODIFIED,false
CAP-935E1E26D22F,SMTP_ADMIN_TO,LOCAL_ONLY_OR_MODIFIED,false
CAP-935E1E26D22F,SMTP_HOST,LOCAL_ONLY_OR_MODIFIED,false
CAP-935E1E26D22F,SMTP_PASS,LOCAL_ONLY_OR_MODIFIED,false
CAP-935E1E26D22F,SMTP_TO,LOCAL_ONLY_OR_MODIFIED,false
CAP-935E1E26D22F,SMTP_USER,LOCAL_ONLY_OR_MODIFIED,false
CAP-935E1E26D22F,TELEGRAM_BOT_TOKEN,LOCAL_ONLY_OR_MODIFIED,false
CAP-935E1E26D22F,TELEGRAM_CHAT_ID,LOCAL_ONLY_OR_MODIFIED,false
CAP-935E1E26D22F,TELEGRAM_TOKEN,LOCAL_ONLY_OR_MODIFIED,false
CAP-935E1E26D22F,TOKEN_SECRET,LOCAL_ONLY_OR_MODIFIED,false
CAP-935E1E26D22F,X_ADMIN_KEY,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,ACCESS_TOKEN_SECRET,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,ADMIN_EMAIL,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,ADMIN_JWT_SECRET,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,ADMIN_KEY,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,ADMIN_TELEGRAM_CHAT_ID,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,ALERT_EMAIL_TO,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,APP_URL,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,AUTH_JWT_SECRET,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,AUTH_PORT,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,BACKEND_DIR,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,BACKUP_ROOT,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,BASE_URL,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,BOT_TOKEN,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,CHAT_ID,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,CODE,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,DATABASE_URL,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,DB_HOST,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,DB_NAME,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,DB_PASSWORD,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,DB_PORT,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,DB_URL,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,DB_USER,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,DEPLOY_DIR,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,EUID,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,FRONTEND_DIR,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,HOME_DIR,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,HOST,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,JWT_SECRET,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,NDSP_ADMIN_ACTIONS_PORT,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,NDSP_ADMIN_ACTION_KEY,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,NDSP_ADMIN_JWT_SECRET,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,NDSP_ADMIN_KEY,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,NDSP_ADMIN_UI_PROXY_PORT,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,NDSP_ADMIN_USERS_JSON,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,NDSP_ADMIN_USERS_OFFICIAL_PORT,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,NDSP_ALLOW_UNVERIFIED_ADMIN_JWT,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,NDSP_API_COMPAT_PORT,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,NDSP_ASSET_REGISTRY_PATH,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,NDSP_AUTH_PORT,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,NDSP_DATABASE_URL,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,NDSP_DEBUG_ACTIVATION_URL,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,NDSP_DEVICE_GUARD_SALT,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,NDSP_GOLDEN_WRAPPER_HOST,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,NDSP_GOLDEN_WRAPPER_PORT,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,NDSP_JWT_SECRET,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,NDSP_PLATFORM_GATEWAY_HOST,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,NDSP_PLATFORM_GATEWAY_PORT,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,NDSP_PUBLIC_APP_URL,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,NDSP_PUBLIC_URL,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,NDSP_QUALITY_LIVE_UPSTREAM,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,NDSP_SESSION_SECRET,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,NDSP_SMTP_HOST,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,NDSP_SMTP_PASS,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,NDSP_SMTP_USER,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,NDSP_TELEGRAM_BOT_TOKEN,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,NDSP_TELEGRAM_CHAT_ID,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,NDSP_TRIAL_DAYS,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,NDSP_TRIAL_REGISTER_PORT,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,NDSP_USER_DASHBOARD_PORT,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,NDSP_USER_LOGIN_PORT,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,NOWPAYMENTS_API_KEY,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,NOWPAYMENTS_IPN_SECRET,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,NOWPAYMENTS_PRICE_CURRENCY,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,OUT,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,PGDATABASE,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,PGHOST,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,PGPASSWORD,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,PGPORT,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,PGURL,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,PGUSER,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,PG_CONNECTION_STRING,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,PG_URI,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,PORT,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,POSTGRES_DB,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,POSTGRES_HOST,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,POSTGRES_PASSWORD,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,POSTGRES_PORT,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,POSTGRES_URI,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,POSTGRES_URL,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,POSTGRES_USER,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,PUBLIC_APP_URL,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,PUBLIC_URL,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,R,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,RAW,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,REPORT,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,ROOT,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,S,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,SALT,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,SECRET_KEY,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,SERVICE_NAME,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,SESSION_SECRET,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,SIZE,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,SMTP_ADMIN_TO,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,SMTP_HOST,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,SMTP_PASS,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,SMTP_TO,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,SMTP_USER,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,TELEGRAM_BOT_TOKEN,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,TELEGRAM_CHAT_ID,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,TELEGRAM_TOKEN,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,TOKEN_SECRET,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,TS,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,U,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,USER_NAME,LOCAL_ONLY_OR_MODIFIED,false
CAP-F6B5F7A0A680,X_ADMIN_KEY,LOCAL_ONLY_OR_MODIFIED,false
CAP-B89CF4208B10,ACCESS_TOKEN_SECRET,LOCAL_ONLY_OR_MODIFIED,false
CAP-B89CF4208B10,ADMIN_EMAIL,LOCAL_ONLY_OR_MODIFIED,false
CAP-B89CF4208B10,ADMIN_JWT_SECRET,LOCAL_ONLY_OR_MODIFIED,false
CAP-B89CF4208B10,ADMIN_KEY,LOCAL_ONLY_OR_MODIFIED,false
CAP-B89CF4208B10,ADMIN_TELEGRAM_CHAT_ID,LOCAL_ONLY_OR_MODIFIED,false
CAP-B89CF4208B10,ALERT_EMAIL_TO,LOCAL_ONLY_OR_MODIFIED,false
CAP-B89CF4208B10,APP_URL,LOCAL_ONLY_OR_MODIFIED,false
CAP-B89CF4208B10,AUTH_JWT_SECRET,LOCAL_ONLY_OR_MODIFIED,false
CAP-B89CF4208B10,AUTH_PORT,LOCAL_ONLY_OR_MODIFIED,false
CAP-B89CF4208B10,BACKEND_DIR,LOCAL_ONLY_OR_MODIFIED,false
CAP-B89CF4208B10,BACKUP_ROOT,LOCAL_ONLY_OR_MODIFIED,false
CAP-B89CF4208B10,BOT_TOKEN,LOCAL_ONLY_OR_MODIFIED,false
CAP-B89CF4208B10,CHAT_ID,LOCAL_ONLY_OR_MODIFIED,false
CAP-B89CF4208B10,DATABASE_URL,LOCAL_ONLY_OR_MODIFIED,false
CAP-B89CF4208B10,DB_HOST,LOCAL_ONLY_OR_MODIFIED,false
CAP-B89CF4208B10,DB_NAME,LOCAL_ONLY_OR_MODIFIED,false
CAP-B89CF4208B10,DB_PASSWORD,LOCAL_ONLY_OR_MODIFIED,false
CAP-B89CF4208B10,DB_PORT,LOCAL_ONLY_OR_MODIFIED,false
CAP-B89CF4208B10,DB_URL,LOCAL_ONLY_OR_MODIFIED,false
CAP-B89CF4208B10,DB_USER,LOCAL_ONLY_OR_MODIFIED,false
CAP-B89CF4208B10,DEPLOY_DIR,LOCAL_ONLY_OR_MODIFIED,false
CAP-B89CF4208B10,EUID,LOCAL_ONLY_OR_MODIFIED,false
CAP-B89CF4208B10,FRONTEND_DIR,LOCAL_ONLY_OR_MODIFIED,false
CAP-B89CF4208B10,HOST,LOCAL_ONLY_OR_MODIFIED,false
CAP-B89CF4208B10,JWT_SECRET,LOCAL_ONLY_OR_MODIFIED,false
CAP-B89CF4208B10,NDSP_ADMIN_ACTIONS_PORT,LOCAL_ONLY_OR_MODIFIED,false
CAP-B89CF4208B10,NDSP_ADMIN_ACTION_KEY,LOCAL_ONLY_OR_MODIFIED,false
CAP-B89CF4208B10,NDSP_ADMIN_JWT_SECRET,LOCAL_ONLY_OR_MODIFIED,false
CAP-B89CF4208B10,NDSP_ADMIN_KEY,LOCAL_ONLY_OR_MODIFIED,false
CAP-B89CF4208B10,NDSP_ADMIN_UI_PROXY_PORT,LOCAL_ONLY_OR_MODIFIED,false
CAP-B89CF4208B10,NDSP_ADMIN_USERS_JSON,LOCAL_ONLY_OR_MODIFIED,false
CAP-B89CF4208B10,NDSP_ADMIN_USERS_OFFICIAL_PORT,LOCAL_ONLY_OR_MODIFIED,false
CAP-B89CF4208B10,NDSP_ALLOW_UNVERIFIED_ADMIN_JWT,LOCAL_ONLY_OR_MODIFIED,false
CAP-B89CF4208B10,NDSP_API_COMPAT_PORT,LOCAL_ONLY_OR_MODIFIED,false
CAP-B89CF4208B10,NDSP_ASSET_REGISTRY_PATH,LOCAL_ONLY_OR_MODIFIED,false
CAP-B89CF4208B10,NDSP_AUTH_PORT,LOCAL_ONLY_OR_MODIFIED,false
CAP-B89CF4208B10,NDSP_DATABASE_URL,LOCAL_ONLY_OR_MODIFIED,false
CAP-B89CF4208B10,NDSP_DEBUG_ACTIVATION_URL,LOCAL_ONLY_OR_MODIFIED,false
CAP-B89CF4208B10,NDSP_DEVICE_GUARD_SALT,LOCAL_ONLY_OR_MODIFIED,false
CAP-B89CF4208B10,NDSP_GOLDEN_WRAPPER_HOST,LOCAL_ONLY_OR_MODIFIED,false
CAP-B89CF4208B10,NDSP_GOLDEN_WRAPPER_PORT,LOCAL_ONLY_OR_MODIFIED,false
CAP-B89CF4208B10,NDSP_JWT_SECRET,LOCAL_ONLY_OR_MODIFIED,false
CAP-B89CF4208B10,NDSP_PLATFORM_GATEWAY_HOST,LOCAL_ONLY_OR_MODIFIED,false
CAP-B89CF4208B10,NDSP_PLATFORM_GATEWAY_PORT,LOCAL_ONLY_OR_MODIFIED,false
CAP-B89CF4208B10,NDSP_PUBLIC_APP_URL,LOCAL_ONLY_OR_MODIFIED,false
CAP-B89CF4208B10,NDSP_PUBLIC_URL,LOCAL_ONLY_OR_MODIFIED,false
CAP-B89CF4208B10,NDSP_QUALITY_LIVE_UPSTREAM,LOCAL_ONLY_OR_MODIFIED,false
CAP-B89CF4208B10,NDSP_SESSION_SECRET,LOCAL_ONLY_OR_MODIFIED,false
CAP-B89CF4208B10,NDSP_SMTP_HOST,LOCAL_ONLY_OR_MODIFIED,false
CAP-B89CF4208B10,NDSP_SMTP_PASS,LOCAL_ONLY_OR_MODIFIED,false
CAP-B89CF4208B10,NDSP_SMTP_USER,LOCAL_ONLY_OR_MODIFIED,false
CAP-B89CF4208B10,NDSP_TELEGRAM_BOT_TOKEN,LOCAL_ONLY_OR_MODIFIED,false
CAP-B89CF4208B10,NDSP_TELEGRAM_CHAT_ID,LOCAL_ONLY_OR_MODIFIED,false
CAP-B89CF4208B10,NDSP_TRIAL_DAYS,LOCAL_ONLY_OR_MODIFIED,false
CAP-B89CF4208B10,NDSP_TRIAL_REGISTER_PORT,LOCAL_ONLY_OR_MODIFIED,false
CAP-B89CF4208B10,NDSP_USER_DASHBOARD_PORT,LOCAL_ONLY_OR_MODIFIED,false
CAP-B89CF4208B10,NDSP_USER_LOGIN_PORT,LOCAL_ONLY_OR_MODIFIED,false
CAP-B89CF4208B10,NOWPAYMENTS_API_KEY,LOCAL_ONLY_OR_MODIFIED,false
