batch_id,capability_id,capability_name,p0_signature,service_required,endpoint_required,real_data_required,service_evidence_found,endpoint_evidence_found,real_data_evidence_found,candidate_count,selected_evidence_paths,machine_closed,human_confirmation_required
B03_SERVICE_ENDPOINT_REAL_DATA,CAP-B9DDB970C292,Resolve Cot Asset Mapping,SERVICE_ENDPOINT_REAL_DATA,true,true,true,true,true,true,199,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,true,true
B03_SERVICE_ENDPOINT_REAL_DATA,CAP-BFA23B0D6145,Test Nmp Uses Open At Indicator Extreme,SERVICE_ENDPOINT_REAL_DATA,true,true,true,true,true,true,243,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,true,true
B03_SERVICE_ENDPOINT_REAL_DATA,CAP-C30ED71E7598,Test Cot No Execution,SERVICE_ENDPOINT_REAL_DATA,true,true,true,true,true,true,209,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,true,true
B03_SERVICE_ENDPOINT_REAL_DATA,CAP-C807F0E54F0D,Expected Cot Cycle,SERVICE_ENDPOINT_REAL_DATA,true,true,true,true,true,true,153,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,true,true
B03_SERVICE_ENDPOINT_REAL_DATA,CAP-C92342987A74,Backtest Engine,SERVICE_ENDPOINT_REAL_DATA,true,true,true,true,true,true,133,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,true,true
B03_SERVICE_ENDPOINT_REAL_DATA,CAP-CBBAC7D35B02,L9 Horizon Structure,SERVICE_ENDPOINT_REAL_DATA,true,true,true,true,true,true,169,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,true,true
B03_SERVICE_ENDPOINT_REAL_DATA,CAP-CDAA43AE2E9B,Cot Asset Class,SERVICE_ENDPOINT_REAL_DATA,true,true,true,true,true,true,165,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,true,true
B03_SERVICE_ENDPOINT_REAL_DATA,CAP-CDE607434C8D,Cot Direction,SERVICE_ENDPOINT_REAL_DATA,true,true,true,true,true,true,131,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,true,true
B03_SERVICE_ENDPOINT_REAL_DATA,CAP-D2456D13432E,Test Cot Gate,SERVICE_ENDPOINT_REAL_DATA,true,true,true,true,true,true,212,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,true,true
B03_SERVICE_ENDPOINT_REAL_DATA,CAP-D25A181573FA,Current Authority Key,SERVICE_ENDPOINT_REAL_DATA,true,true,true,true,true,true,142,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,true,true
B03_SERVICE_ENDPOINT_REAL_DATA,CAP-D5D7C8174439,L14 Nawaf Enhanced Golden Signal,SERVICE_ENDPOINT_REAL_DATA,true,true,true,true,true,true,171,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,true,true
B03_SERVICE_ENDPOINT_REAL_DATA,CAP-D720DF9D097F,Test Clamps Score To 100,SERVICE_ENDPOINT_REAL_DATA,true,true,true,true,true,true,218,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,true,true
B03_SERVICE_ENDPOINT_REAL_DATA,CAP-DB9A1015BFEC,Test Clamps Score To Zero,SERVICE_ENDPOINT_REAL_DATA,true,true,true,true,true,true,219,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,true,true
