batch_id,capability_id,capability_name,p0_signature,service_required,endpoint_required,real_data_required,service_evidence_found,endpoint_evidence_found,real_data_evidence_found,candidate_count,selected_evidence_paths,machine_closed,human_confirmation_required
B01_SERVICE_ENDPOINT_REAL_DATA,CAP-291C5498F747,Attach Tdl Trade Horizon Addons,SERVICE_ENDPOINT_REAL_DATA,true,true,true,true,true,true,125,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,true,true
B01_SERVICE_ENDPOINT_REAL_DATA,CAP-29DA9A6A11F0,Manual Cot Provider,SERVICE_ENDPOINT_REAL_DATA,true,true,true,true,true,true,125,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,true,true
B01_SERVICE_ENDPOINT_REAL_DATA,CAP-2E15AE9B9255,Decision Quality Stack,SERVICE_ENDPOINT_REAL_DATA,true,true,true,true,true,true,162,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,true,true
B01_SERVICE_ENDPOINT_REAL_DATA,CAP-2E1E7FA99FCC,Decision State,SERVICE_ENDPOINT_REAL_DATA,true,true,true,true,true,true,224,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,true,true
B01_SERVICE_ENDPOINT_REAL_DATA,CAP-314BD6FF968F,L12 Risk Engine,SERVICE_ENDPOINT_REAL_DATA,true,true,true,true,true,true,159,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,true,true
B01_SERVICE_ENDPOINT_REAL_DATA,CAP-34C595F25781,Compute Market Positioning,SERVICE_ENDPOINT_REAL_DATA,true,true,true,true,true,true,160,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,true,true
B01_SERVICE_ENDPOINT_REAL_DATA,CAP-39A4FC2ADB6A,Context Engines,SERVICE_ENDPOINT_REAL_DATA,true,true,true,true,true,true,140,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,true,true
B01_SERVICE_ENDPOINT_REAL_DATA,CAP-3A7CE980BBA5,Get Authority Signs,SERVICE_ENDPOINT_REAL_DATA,true,true,true,true,true,true,122,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,true,true
B01_SERVICE_ENDPOINT_REAL_DATA,CAP-46029BDD33D3,Test Macro Negative Effect Reduces Score,SERVICE_ENDPOINT_REAL_DATA,true,true,true,true,true,true,160,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,true,true
B01_SERVICE_ENDPOINT_REAL_DATA,CAP-4705DD378719,Get Authority Signs,SERVICE_ENDPOINT_REAL_DATA,true,true,true,true,true,true,122,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,true,true
B01_SERVICE_ENDPOINT_REAL_DATA,CAP-4788CB6BD13A,Market Positioning Status,SERVICE_ENDPOINT_REAL_DATA,true,true,true,true,true,true,246,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,true,true
B01_SERVICE_ENDPOINT_REAL_DATA,CAP-484CFADD9BEA,L03 Market Direction Context,SERVICE_ENDPOINT_REAL_DATA,true,true,true,true,true,true,152,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,true,true
B01_SERVICE_ENDPOINT_REAL_DATA,CAP-4D6846492F26,Evaluate Cot Validity,SERVICE_ENDPOINT_REAL_DATA,true,true,true,true,true,true,129,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,true,true
B01_SERVICE_ENDPOINT_REAL_DATA,CAP-4F8F0E4D1785,Evaluate Market Positioning,SERVICE_ENDPOINT_REAL_DATA,true,true,true,true,true,true,162,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,true,true
B01_SERVICE_ENDPOINT_REAL_DATA,CAP-575CCF623BA1,Legacy Structure.Test,SERVICE_ENDPOINT_REAL_DATA,true,true,true,true,true,true,224,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,true,true
